Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
211	17.661541	9.931318	24.3051	0.4877348	-10.510473	44.597065	19.451757	-111.759315	1000.0	923.7	843999	-3.9655123	8.343583	7.745388	-159.50026	-3.9656844	8.344744	8.608478	-162.72472	3.8122046	0.78529805	10867.512521743774
212	40.617226	27.443703	69.52572	-2.1029794	73.2801	2.9609876	77.15721	67.530334	1000.0	1000.0	847999	-4.0167484	8.283218	6.632707	-174.59868	-4.0168366	8.282202	8.290613	-174.67865	3.8644502	0.7277304	10896.570901632309
213	24.963001	38.095108	74.07816	-22.994213	11.202954	5.919037	20.459085	0.901984	1000.0	1000.0	851999	-4.0138497	8.136896	6.871275	-169.24101	-4.0138545	8.13861	7.3167477	-180.8553	3.8501246	0.6858567	10925.37523818016
214	36.91743	10.335028	48.65514	26.178312	42.66128	7.4829593	55.347652	28.915518	1000.0	1000.0	855999	-4.0123315	8.253335	7.239208	-184.66306	-4.012369	8.255522	8.209806	-183.90785	3.8577945	0.73582166	10954.132519483566
215	75.54412	11.84893	87.28252	55.779358	64.2226	6.1754203	76.82081	56.43516	1000.0	1000.0	859999	-4.1123323	8.206308	6.638627	-170.70094	-4.112166	8.208657	6.739748	-179.40349	3.998499	0.7201217	10982.599232435226
216	51.814404	7.31517	61.382187	43.00491	35.116844	17.014711	55.12156	1.9601352	1000.0	1000.0	863999	-4.2068524	8.399327	7.7239213	-174.87418	-4.206676	8.400129	7.7242794	-172.63162	4.067791	0.7536797	11011.009226083755
217	42.701256	17.792776	56.829556	12.169932	72.125626	10.373265	83.26478	52.145515	1000.0	1000.0	867999	-4.162511	8.47426	7.7245007	-193.96825	-4.1623173	8.475849	8.028635	-196.60956	4.0211687	0.78604555	11039.691359996796
218	64.26606	16.501457	78.04766	36.27915	60.31944	7.404066	74.31137	50.60895	1000.0	1000.0	871999	-4.0010915	8.419345	7.904099	-185.33801	-4.000822	8.417564	7.868788	-178.48978	3.8548331	0.7785118	11068.43615603447
219	65.831375	13.467921	82.78744	49.786358	100.552536	7.3054743	113.16483	90.955475	1000.0	1000.0	875999	-3.9481902	8.618348	7.6541605	-174.9172	-3.9486392	8.620486	8.825715	-181.25417	3.7868717	0.7715398	11097.089607477188
220	65.20998	7.5923676	77.832855	59.132843	58.243176	6.5835624	70.4061	43.854248	1000.0	1000.0	879999	-3.8300853	8.782504	7.7003984	-176.10017	-3.8299313	8.783259	7.774296	-173.99083	3.6599982	0.7397343	11125.657463550568
221	74.338936	14.802217	97.26064	57.908947	68.471375	7.196067	79.210594	56.392086	1000.0	1000.0	883999	-3.68002	8.747963	7.4508457	-164.71954	-3.6799648	8.749223	7.6435146	-167.06128	3.4910395	0.7279401	11154.557052135468
222	75.34939	9.58917	87.08303	62.39623	69.10576	70.104706	103.954994	-140.14603	1000.0	917.1	887999	-3.5667229	8.65654	7.1270046	-169.35071	-3.566554	8.656445	7.640724	-168.41405	3.420105	0.74205613	11182.583122015
223	67.9788	11.945443	81.52645	48.986675	78.03341	5.2710285	84.84137	66.707214	1000.0	1000.0	891999	-3.5071566	8.588044	7.04736	-171.05782	-3.5073507	8.585269	7.175596	-174.38649	3.3526747	0.7262201	11211.517222642899
224	80.41534	16.279518	106.46402	62.076	104.79856	7.130237	119.24576	93.06095	1000.0	1000.0	895999	-3.4801707	8.508926	7.0663457	-164.57538	-3.4800515	8.5069685	7.3693542	-168.27715	3.351054	0.67895323	11240.257719278336
225	83.28855	8.661814	96.00477	73.22921	96.96044	4.9942565	107.70706	90.55993	1000.0	1000.0	899999	-3.344974	8.347214	7.413839	-171.47456	-3.3449712	8.347619	7.492198	-168.13187	3.2083693	0.64056444	11268.977118968964
226	88.03864	1.7543657	90.47143	86.01359	102.81183	8.657299	117.49833	90.900635	1000.0	1000.0	903999	-3.243701	8.327131	7.4102564	-169.32375	-3.243834	8.326851	7.49949	-174.31422	3.0874653	0.67095923	11297.601089954376
227	116.619804	7.507877	127.417534	106.255745	130.38365	9.269184	148.26353	119.35261	1000.0	1000.0	907999	-3.195159	8.231887	7.4665127	-163.85092	-3.1949823	8.230513	10.213834	-162.80783	3.0515065	0.6494037	11326.07706952095
228	114.42249	7.9413333	126.58407	106.786224	132.72054	12.633201	154.00793	108.47035	1000.0	1000.0	911999	-3.1326807	8.236646	7.517454	-158.36711	-3.1331072	8.239156	7.675312	-155.12784	2.9622514	0.64920837	11355.079446554184
229	123.20323	17.837202	142.32565	96.80554	137.725	6.223622	151.87495	129.94748	1000.0	1000.0	915999	-3.017015	8.330107	7.6819057	-156.58105	-3.0170863	8.331025	7.7293153	-164.63866	2.8446128	0.59829444	11383.985712051392
230	128.93726	8.876611	136.90633	115.11562	111.86261	9.395882	124.88292	99.07356	1000.0	1000.0	919999	-2.8645236	8.282025	8.0537405	-154.14334	-2.8644974	8.282698	7.9094415	-156.8479	2.700857	0.5280404	11412.164435625076
231	115.90608	8.522959	130.34843	108.806595	116.375534	6.9962745	127.841156	102.39916	1000.0	1000.0	923999	-2.7173831	8.086183	8.291269	-171.25217	-2.7172277	8.0844555	8.275139	-172.7139	2.5706816	0.51134014	11440.636142969131
232	136.82774	14.832363	161.95119	125.26567	138.94093	10.693529	157.06174	119.61991	1000.0	1000.0	927999	-2.5176075	7.977967	8.682258	-173.9493	-2.5176353	7.977309	8.558966	-175.59679	2.388109	0.5115428	11469.61558175087
233	148.3382	3.847907	154.22034	143.44025	140.5505	17.446257	168.01157	113.89707	1000.0	1000.0	931999	-2.4070644	7.907054	8.703667	-172.07942	-2.4073071	7.905455	8.812635	-168.61044	2.2744367	0.51300514	11498.367162942886
234	121.50055	10.394251	138.95975	111.57551	120.34468	14.839737	139.6831	88.75694	1000.0	1000.0	935999	-2.2505348	7.9871535	9.423294	-168.36792	-2.2506437	7.9863276	9.09989	-169.06801	2.102252	0.49925104	11526.8313434124
235	109.14943	23.987717	126.87182	67.90444	139.03812	12.385969	159.3352	120.49965	1000.0	1000.0	939999	-2.0264661	7.9219155	9.490377	-164.06961	-2.0264962	7.920834	9.46722	-161.4649	1.8796335	0.47253326	11555.553022384644
236	124.35885	9.835844	133.60927	108.14045	116.87749	16.856188	135.67923	83.916046	1000.0	1000.0	943999	-1.8877956	8.052997	9.83266	-173.30806	-1.8875922	8.052605	9.356227	-181.36043	1.7285194	0.51223314	11584.357307434082
237	117.05734	16.41627	140.41286	97.441	144.65218	8.609143	156.05875	126.65001	1000.0	1000.0	947999	-1.8309088	8.230213	9.5116	-169.6322	-1.831127	8.2298355	9.221195	-172.32516	1.6961709	0.5122007	11613.051108121872
238	121.18446	6.699265	130.07812	112.42541	93.765366	5.6961946	102.18382	84.09245	1000.0	1000.0	951999	-1.7577397	8.306712	9.569343	-178.67148	-1.7580137	8.305313	9.494074	-175.76181	1.5872846	0.54522526	11642.094034433365
239	116.81145	12.218291	127.3862	96.18902	135.63284	11.644678	154.19426	110.61998	1000.0	1000.0	955999	-1.6871755	8.283181	9.732157	-181.19054	-1.6875377	8.282129	9.700339	-169.0107	1.5148315	0.524442	11670.966385602951
240	101.25382	7.0263114	112.54879	94.3902	101.05384	7.288534	114.920135	88.20172	1000.0	1000.0	959999	-1.6384668	8.329204	10.234715	-171.71564	-1.6381458	8.326566	9.982286	-171.15155	1.4666156	0.52841055	11699.496109247208
241	92.9175	16.03395	120.05498	79.83498	67.98116	43.391037	100.777405	-59.14236	1000.0	982.5	963999	-1.5894926	8.238446	10.137025	-168.29445	-1.5893033	8.237382	10.612357	-175.57785	1.410367	0.49206483	11728.919477939606
242	112.85507	9.464284	128.43596	102.90504	105.79329	10.217243	115.55739	79.87342	1000.0	1000.0	967999	-1.544264	8.305283	9.829758	-165.60127	-1.5441444	8.305085	10.143305	-164.34897	1.3685366	0.4934735	11759.572526454926
243	103.19913	4.7378144	109.091835	96.20596	105.89607	10.087632	121.6182	86.75454	1000.0	1000.0	971999	-1.4909106	8.263848	9.599058	-176.95517	-1.4908901	8.261372	10.067996	-180.3692	1.2807925	0.52772486	11788.95354437828
244	101.30384	4.990808	109.87029	97.44886	90.71079	5.4962263	101.01095	83.635544	1000.0	1000.0	975999	-1.4450165	8.072613	10.761149	-183.31831	-1.4450904	8.07171	10.393174	-184.40202	1.2825944	0.5209575	11818.386847257614
245	99.38325	17.182447	127.39435	83.36292	137.11423	5.2362885	143.42941	126.993675	1000.0	1000.0	979999	-1.4896299	8.275872	10.982792	-182.75572	-1.4893622	8.274103	10.551244	-180.71289	1.3105267	0.54527265	11847.945741653442
246	124.02176	21.514397	149.03685	90.42025	105.191246	6.038467	116.7059	92.400406	1000.0	1000.0	983999	-1.406674	8.028083	10.567295	-166.15298	-1.4064511	8.026198	10.317874	-166.52226	1.2188207	0.5371427	11877.46086716652
247	110.9471	11.977568	124.76067	91.8142	48.432804	97.180855	133.17934	-105.4773	1000.0	798.0	987999	-1.3218613	7.782032	10.249576	-180.67743	-1.3216012	7.7838783	11.203633	-171.84435	1.1518147	0.47021565	11905.296934843063
248	78.48619	58.721916	117.30911	-23.008535	67.73171	68.675125	114.100235	-96.81232	944.25	901.5	991999	-1.2292792	7.710902	10.285757	-165.754	-1.229102	7.710549	10.305385	-162.50539	1.0659978	0.45661348	11935.183115959167
249	73.64106	94.61838	140.27325	-112.83603	93.51079	11.699589	120.09903	78.723236	822.2	1000.0	995999	-1.134554	7.7452188	10.682234	-163.17912	-1.1344644	7.744469	10.346892	-154.13118	0.9449512	0.43466833	11964.659974575043
250	124.84335	10.640207	142.88722	116.16204	124.16487	7.568857	133.99393	103.82236	1000.0	1000.0	999999	-1.1775272	8.115735	10.253829	-161.15591	-1.1777959	8.115863	10.263813	-160.0745	0.9923021	0.44099298	11994.702696323395
251	121.596405	19.088963	142.17111	90.685196	103.435036	59.60499	134.24522	-72.41354	1000.0	950.9	1003999	-1.1432633	8.102279	10.530637	-159.66576	-1.1434337	8.102257	10.766725	-159.70155	0.9481879	0.46117935	12024.836894989014
252	117.929245	11.685882	129.13951	100.041374	110.37357	42.379047	136.70946	-14.106572	1000.0	987.6	1007999	-1.057584	8.098898	11.181166	-156.34254	-1.057671	8.098427	10.950617	-154.53244	0.8493471	0.45069885	12054.375768184662
253	30.33204	100.176575	139.89117	-110.13757	-6.2360845	94.585266	128.48523	-116.577194	686.1667	654.6	1011999	-0.92300576	8.066416	11.272327	-171.29472	-0.92321694	8.067588	11.201304	-171.70715	0.7552614	0.47055358	12084.661360502243
254	79.704605	93.969795	147.78073	-82.29466	131.95326	58.362396	170.95792	-35.308586	903.5	973.6	1015999	-0.7148629	7.4912467	11.640535	-184.33801	-0.715197	7.493325	11.41207	-183.7281	0.5385825	0.40114674	12114.491187810898
255	91.253006	71.46527	145.37419	-31.003002	128.45084	75.19712	161.6585	-95.931755	949.0	931.8	1019999	-0.48106173	6.89852	11.610907	-176.56392	-0.4809911	6.8969874	11.285937	-181.83904	0.3101899	0.42100474	12143.689887285233
256	139.42224	12.183489	149.7033	118.69473	108.37681	34.957535	138.98892	12.698076	1000.0	1000.0	1023999	-0.3433989	6.944258	11.344645	-168.56668	-0.34341094	6.945527	11.2886915	-170.22241	0.19144835	0.45945424	12172.520209312439
257	132.31688	6.431081	140.2432	122.386635	76.92143	67.70744	126.20899	-63.584873	1000.0	909.9	1027999	-0.20109752	6.730455	11.481654	-153.30482	-0.20115359	6.72928	11.220875	-151.14992	0.07622658	0.40492085	12200.680195569992
258	139.27574	14.228889	161.44455	123.28447	113.88246	11.533181	130.99873	100.56918	1000.0	1000.0	1031999	-0.03261657	6.7145433	11.544689	-151.327	-0.03271274	6.7136197	11.487011	-157.36761	-0.111276805	0.349647	12229.39860200882
259	129.47028	19.725353	149.93129	98.3489	155.78833	9.232744	172.24063	141.2024	1000.0	1000.0	1035999	0.2227643	6.4903364	11.610453	-143.4311	0.22267777	6.4883986	11.804124	-146.48576	-0.38271263	0.3228875	12258.698240995407
260	136.14735	11.689415	147.69795	116.651085	129.26273	5.364247	139.11105	123.380684	1000.0	1000.0	1039999	0.4457847	6.478795	12.361939	-141.83261	0.44556624	6.478575	12.020333	-139.25514	-0.56758386	0.31263012	12287.993430137634
261	139.18747	13.475856	156.63832	121.375755	153.95561	6.446645	166.18027	141.80984	1000.0	1000.0	1043999	0.69122547	6.4461513	12.502292	-138.38803	0.69129866	6.445382	12.318735	-138.86768	-0.8311373	0.29287007	12317.616939783096
262	149.93593	6.4509954	156.48784	143.23036	98.80251	5.6234603	110.77773	92.51021	1000.0	1000.0	1047999	0.9068832	6.5549498	12.68022	-160.65352	0.9069146	6.554531	12.567722	-158.7897	-1.0358487	0.22618921	12347.462769269943
263	122.52814	11.111961	140.58485	110.83258	146.68387	7.1166296	164.09134	136.96626	1000.0	1000.0	1051999	1.0995064	6.569661	12.867286	-141.38617	1.099646	6.567741	12.674381	-140.42918	-1.2497134	0.25530538	12377.6403195858
264	140.29453	10.986614	151.41063	124.113174	149.76376	9.275031	168.67854	138.2533	1000.0	1000.0	1055999	1.3009564	6.4748015	12.988437	-159.44177	1.3009071	6.4741445	12.876829	-159.72105	-1.433209	0.21916257	12408.332200050354
265	103.539604	62.319004	153.82635	-2.1865652	141.92062	7.9437356	154.93225	123.409294	980.0	1000.0	1059999	1.4503788	6.5755014	13.236886	-157.74255	1.4504339	6.575084	12.87031	-156.88466	-1.5695372	0.26863018	12438.247389316559
266	153.02986	7.894518	166.40009	146.77692	147.5209	10.659243	168.76918	131.94801	1000.0	1000.0	1063999	1.5924789	6.519564	13.508192	-157.19402	1.592339	6.5191894	13.294424	-153.7496	-1.7251264	0.24816462	12468.494985342026
267	154.82272	15.281474	180.26259	140.38008	149.972	11.828861	175.81885	137.42102	1000.0	1000.0	1067999	1.722425	6.568896	13.787349	-158.424	1.7224315	6.5685163	13.687129	-166.26767	-1.8583479	0.27722448	12498.089481592178
268	151.62367	12.378674	166.98274	133.7929	124.791504	7.904447	135.31169	110.66194	1000.0	1000.0	1071999	1.8956219	6.476793	13.623432	-150.61292	1.895653	6.476271	13.74042	-152.1548	-2.0255797	0.24500528	12527.506608724594
269	150.40796	17.205711	172.78725	129.95235	168.60591	54.54198	214.07751	55.86506	1000.0	993.2	1075999	2.1111739	6.417125	14.214751	-145.77243	2.1112072	6.4171066	14.0850315	-154.39307	-2.2627244	0.28129736	12557.78843164444
270	112.356285	88.87182	166.3464	-65.003716	169.17656	15.303819	197.65773	148.08022	918.0	1000.0	1079999	2.3356986	6.282851	14.120762	-127.470314	2.335906	6.282171	13.967316	-127.6704	-2.4850032	0.27523428	12587.131114006042
271	119.21092	15.933956	137.19733	95.30543	95.7137	106.07253	164.94366	-117.16679	1000.0	825.1	1083999	2.4340005	6.423211	14.714162	-151.07092	2.433999	6.4225802	14.729629	-151.85527	-2.580099	0.25054476	12615.428188800812
272	115.65205	74.5089	171.12149	-11.438836	152.6055	36.338055	174.61842	47.479725	1000.0	1000.0	1087999	2.5695279	6.569062	14.566986	-149.86345	2.5694695	6.5679665	14.603268	-147.71707	-2.7105935	0.26737028	12644.71545958519
273	126.261024	5.019235	132.25687	119.32188	88.25417	13.15092	117.09568	67.88614	1000.0	1000.0	1091999	2.7778568	6.4753656	14.356747	-137.06955	2.777873	6.4753504	14.149199	-147.98415	-2.919836	0.28042746	12674.146337032318
274	144.93188	19.086718	163.48932	119.234406	153.83655	18.410154	172.38522	105.95222	1000.0	1000.0	1095999	2.919765	6.5165086	14.86823	-134.66058	2.9196613	6.5149913	14.532224	-135.68668	-3.0637896	0.30041814	12704.297713279724
275	177.57185	5.5959296	183.57372	169.55638	180.29228	14.250095	203.30925	153.20808	1000.0	1000.0	1099999	3.0160706	6.536294	14.422556	-137.32358	3.0159879	6.5350533	14.724156	-135.76321	-3.1593711	0.349414	12733.482610940933
276	168.39702	9.041716	180.41136	157.66313	165.75575	11.5945635	180.95155	149.15057	1000.0	1000.0	1103999	3.083422	6.624909	14.381457	-144.2989	3.083442	6.6237907	14.3629055	-137.67012	-3.237182	0.3604521	12762.956197977066
277	147.94852	20.282059	180.73221	125.169876	198.10292	15.909707	228.74144	177.89638	1000.0	1000.0	1107999	3.1748831	6.5181117	14.8792305	-136.76314	3.1749837	6.5169854	14.758678	-143.73578	-3.3016143	0.32384706	12792.559258937836
278	173.75302	5.2430487	180.75728	166.93292	188.59848	41.566303	221.71724	72.40259	1000.0	1000.0	1111999	3.2652667	6.560743	15.051798	-143.93416	3.265215	6.5595036	14.816262	-146.91515	-3.4183576	0.32177177	12822.302462816238
279	179.86868	10.635738	190.81464	162.25104	187.77756	12.265583	205.54483	162.32295	1000.0	1000.0	1115999	3.3838131	6.5012546	15.049017	-148.16672	3.3837469	6.5007315	14.995359	-144.10815	-3.5316694	0.29113242	12851.95436835289
280	186.85919	10.873649	202.38454	171.8946	181.96811	41.61366	215.30687	71.71384	1000.0	1000.0	1119999	3.4751284	6.6294537	15.103573	-154.43088	3.4749792	6.630571	15.152434	-154.56996	-3.6558874	0.30656776	12881.501335144043
281	161.76054	13.298141	181.2236	146.26787	177.1273	57.177666	203.2885	6.8236556	1000.0	1000.0	1123999	3.6320453	6.677925	15.113239	-181.03812	3.6320252	6.67766	15.040571	-177.21121	-3.7702026	0.3119923	12910.803421497345
282	167.47047	10.399092	180.60153	156.6106	116.00679	9.966803	135.65575	97.30398	1000.0	1000.0	1127999	3.7872272	6.789992	15.450591	-169.76328	3.7872543	6.7902617	15.219145	-176.20251	-3.9560714	0.34541717	12940.727580070496
283	128.28665	7.347584	135.93547	120.626625	142.74399	88.12651	208.51147	-71.840065	1000.0	890.9	1131999	4.007881	6.6518474	15.563935	-161.56335	4.007822	6.6519732	16.94612	-158.19014	-4.163377	0.37112117	12969.550647735596
284	176.15585	13.7996645	196.82802	161.38298	122.27373	9.8592205	137.93895	106.0412	1000.0	1000.0	1135999	4.1676893	6.7090144	15.4737215	-155.736	4.1678147	6.7086096	15.473073	-159.99117	-4.347538	0.39475575	12998.997540950775
285	119.280365	16.614143	145.01501	99.18077	139.63991	12.202298	158.45518	119.03692	1000.0	1000.0	1139999	4.2217946	6.790799	15.416142	-163.5034	4.2217674	6.7905736	15.494418	-162.7086	-4.394315	0.40223062	13028.884673595428
286	157.89072	9.698548	174.43123	149.61519	135.0335	8.591258	146.14383	119.94989	1000.0	1000.0	1143999	4.333647	6.8009367	15.553027	-148.97977	4.3336663	6.8005276	15.428008	-159.48085	-4.5104446	0.34211472	13059.021872997284
287	149.08499	12.533375	168.5561	136.80746	182.53572	8.05617	197.12335	166.57301	1000.0	1000.0	1147999	4.431493	6.731488	15.447647	-144.19069	4.431332	6.73089	15.81251	-146.09357	-4.576879	0.29745728	13089.018427610397
288	164.32326	8.523584	171.46114	150.34595	185.21304	25.595802	214.5605	113.2172	1000.0	1000.0	1151999	4.560444	6.70116	15.494587	-139.71606	4.560384	6.700791	15.78953	-142.39775	-4.7042923	0.29894054	13118.859926700592
289	165.2026	4.37596	172.24197	161.12804	182.74335	11.621082	204.94838	162.33365	1000.0	1000.0	1155999	4.67734	6.8301644	15.560498	-159.10121	4.67736	6.8299994	16.276878	-152.4352	-4.8359866	0.3202874	13149.038160562515
290	182.03787	18.26561	211.06358	164.67773	208.92136	8.9451685	226.33832	196.50719	1000.0	1000.0	1159999	4.822361	6.8038697	15.6987	-148.83348	4.8222337	6.8041916	16.103144	-148.66212	-4.997938	0.29107088	13178.833072662354
291	129.44019	84.42341	187.47086	-16.395966	179.15776	89.0429	225.85345	-86.995	921.0	921.1	1163999	4.9818583	6.806641	15.746217	-152.99464	4.981843	6.8067226	15.698578	-159.31491	-5.152535	0.28563905	13208.395089387894
292	188.72763	8.056846	202.15073	180.6563	116.65019	126.58688	232.40752	-70.991974	1000.0	772.1	1167999	5.139894	6.794917	16.004152	-150.89458	5.1400976	6.7944536	15.9067335	-144.56337	-5.3075237	0.32142365	13236.491151094437
293	191.42297	4.9475203	195.31679	183.02948	183.58038	70.24389	219.65869	-25.450996	1000.0	946.2	1171999	5.242456	6.7125206	15.799914	-151.59288	5.242551	6.713048	15.923437	-157.958	-5.405033	0.3097438	13266.494740962982
294	191.55852	10.598681	208.45657	180.3817	180.27567	59.441	216.5662	4.896766	1000.0	962.1	1175999	5.3541355	6.576916	15.81217	-145.2664	5.35422	6.5766582	15.962306	-150.17458	-5.5235214	0.2950623	13295.858399391174
295	102.08868	95.40766	198.01865	-29.580462	77.71127	85.95099	224.64981	-9.889759	825.4	764.5	1179999	5.4161243	6.6790414	15.803982	-144.01416	5.4162955	6.6797147	15.873588	-149.04607	-5.5897007	0.32200548	13323.83762216568
296	146.30785	102.23865	215.65295	-29.625713	184.63931	35.624546	206.8297	84.636375	868.75	1000.0	1183999	5.4636374	6.7788606	16.026447	-147.1755	5.4637275	6.780098	16.062265	-145.20143	-5.641	0.37123254	13353.290713310242
297	207.54037	11.370932	219.06192	188.73677	178.14503	63.588726	218.72252	18.442947	1000.0	965.4	1187999	5.5888	6.651765	16.286812	-146.04628	5.58873	6.652815	16.495817	-150.8208	-5.7576838	0.31389305	13382.761323928833
298	203.75479	18.541687	232.67319	186.85478	186.43648	11.789473	209.41219	168.08388	1000.0	1000.0	1191999	5.6183167	6.7000923	16.450212	-151.70757	5.6183643	6.700483	16.714546	-157.02701	-5.8042765	0.3075066	13412.006799697876
299	201.77689	15.574744	226.72389	185.8411	203.59201	61.05251	235.10263	23.733763	1000.0	953.2	1195999	5.6664968	6.7995353	16.589031	-168.9311	5.666822	6.798595	16.66902	-163.58443	-5.845047	0.33287683	13441.25370979309
300	162.77507	75.18012	223.70897	15.414751	88.267624	118.91155	232.09885	-73.603676	912.8	703.9	1199999	5.7492094	6.834975	16.692844	-145.52644	5.7493134	6.835248	16.746166	-145.53395	-5.918083	0.36312968	13468.729744434357
301	232.056	17.229477	260.4656	216.55382	176.33902	111.077415	252.55219	-59.325798	1000.0	905.7	1203999	5.8454957	6.7853146	17.127605	-148.93152	5.8451843	6.7883086	17.275917	-147.33165	-6.0174923	0.37951863	13498.037902832031
302	105.14734	67.83183	205.74796	16.220322	164.93466	63.389366	211.06561	15.265845	988.5	962.0	1207999	5.874195	6.803451	16.962341	-144.79878	5.874266	6.803232	17.057566	-146.49196	-6.064936	0.4383103	13527.328663349152
303	214.00206	1.4687277	216.42012	212.50932	66.940506	104.00223	221.45494	-74.07968	1000.0	747.7	1211999	5.8353	6.930531	16.805132	-146.71912	5.835418	6.930117	16.728008	-145.64748	-6.019194	0.46709582	13555.068761825562
304	205.8278	22.99896	234.65582	171.36342	153.13562	87.845665	237.69487	2.181169	1000.0	884.9	1215999	5.7933187	6.996987	16.610415	-142.28261	5.793238	6.998116	16.604733	-143.85443	-6.000351	0.4448124	13584.391223669052
305	190.04819	7.8919168	197.7216	177.65947	155.05899	58.052895	187.38162	-15.185595	1000.0	984.0	1219999	5.761865	7.098843	16.78184	-134.71118	5.761673	7.098766	16.74457	-134.9664	-5.9785314	0.4176984	13614.096624135971
306	157.32156	34.02279	200.92152	115.268166	140.03043	42.159843	167.39261	22.772781	1000.0	1000.0	1223999	5.8259287	7.0752106	16.83771	-133.95416	5.825576	7.0775633	16.895458	-126.63942	-6.0440617	0.38345745	13643.399948835373
307	188.88147	14.336996	205.97705	167.38452	184.67873	60.007664	215.17657	5.785033	1000.0	959.2	1227999	5.9404354	6.955355	16.944477	-139.71362	5.9405093	6.9554014	16.900476	-139.08267	-6.109437	0.398499	13672.455825090408
308	181.81505	8.697784	195.13432	170.82805	193.82869	9.890913	215.7842	178.5238	1000.0	1000.0	1231999	5.989812	6.9568067	17.059547	-144.02034	5.989721	6.956006	17.235735	-144.13945	-6.1694784	0.41181841	13702.337799072266
309	191.22063	25.896225	221.7098	163.46172	95.97057	106.05068	234.00348	-35.202427	1000.0	1000.0	1235999	6.0003757	7.0609536	16.970171	-140.12749	6.0003242	7.0591555	16.90285	-143.13055	-6.1623883	0.45517293	13732.159889698029
310	108.81277	106.903366	225.30403	-28.558157	207.6276	14.723772	227.87035	173.0441	772.8	1000.0	1239999	6.0795283	6.8157754	17.03577	-146.67711	6.0795364	6.816167	16.914026	-140.61572	-6.2553782	0.48129407	13762.092562913895
311	200.08826	21.07253	231.29431	176.87158	192.28458	5.90069	200.01573	182.18935	1000.0	1000.0	1243999	6.118169	6.8517995	16.940434	-139.82855	6.1182036	6.851959	16.786211	-156.95966	-6.310735	0.516241	13791.436669111252
312	166.10342	29.627306	213.19293	133.97678	157.49973	13.004622	177.81436	139.68117	1000.0	1000.0	1247999	6.231016	6.909625	17.114996	-139.77153	6.2308726	6.9112077	17.229889	-135.06409	-6.426746	0.5303425	13821.278660297394
313	169.27194	9.863233	181.69124	155.09378	144.95999	23.600685	178.73952	102.07915	1000.0	1000.0	1251999	6.3887963	6.7757425	17.020262	-126.49873	6.388957	6.7752633	17.020721	-137.78502	-6.5575633	0.5097909	13851.478264331818
314	169.03137	22.115917	204.64432	145.46364	196.82582	8.476263	209.90767	180.12471	1000.0	1000.0	1255999	6.605619	6.5949163	17.077038	-147.71814	6.6060658	6.591042	17.414852	-147.31897	-6.766597	0.48066938	13881.681070327759
315	184.1828	9.076415	198.23724	174.37651	186.59114	10.533071	200.43443	168.6368	1000.0	1000.0	1259999	6.7303677	6.4667497	17.49662	-138.75374	6.730271	6.4667773	17.317272	-143.54436	-6.895781	0.5081106	13911.815687894821
316	179.15854	5.1449485	185.47737	173.18289	167.87248	19.142855	202.91934	140.79062	1000.0	1000.0	1263999	6.82316	6.47995	17.46233	-137.10576	6.823345	6.4779654	17.679811	-136.29103	-6.98376	0.50044936	13941.95602440834
317	192.12842	25.234776	221.90038	153.12987	221.53325	6.8389254	236.34447	213.80527	1000.0	1000.0	1267999	6.8738127	6.419311	17.556578	-169.28394	6.873811	6.419514	17.552483	-170.19563	-7.0283732	0.4447613	13972.371781349182
318	207.85622	11.416159	222.56139	196.43843	212.11096	21.77348	244.6116	170.0723	1000.0	1000.0	1271999	6.9841433	6.232288	17.854874	-173.15933	6.9839444	6.23235	17.70909	-171.6426	-7.1661463	0.41038775	14002.679345369339
319	225.82362	2.1424778	229.34929	223.5955	177.38492	90.78715	238.5527	-73.40842	1000.0	1000.0	1275999	7.12481	6.2295113	17.789997	-176.33105	7.1250124	6.22805	17.65961	-185.8695	-7.289256	0.39223072	14033.087518930435
320	205.25775	11.971823	220.6833	189.64876	216.2313	39.316284	244.61952	101.841576	1000.0	999.3	1279999	7.363466	6.0776806	17.926876	-180.9297	7.363633	6.0773063	17.867897	-182.61285	-7.5375633	0.36318082	14063.38947892189
321	206.14119	17.475729	222.44371	178.2331	85.37933	107.189896	242.95409	-55.608032	1000.0	735.5	1283999	7.5620775	6.0373187	17.853426	-166.90948	7.5620255	6.035139	18.054867	-178.2547	-7.752099	0.37895763	14091.845431804657
322	220.09769	11.941518	230.57397	200.66187	229.45322	12.804096	250.89537	201.18144	1000.0	1000.0	1287999	7.805021	5.8994627	18.266386	-192.08571	7.804949	5.9005003	18.28446	-192.18578	-7.9633875	0.4009707	14121.425313711166
323	227.68176	6.312957	237.3278	219.77731	199.39355	22.35536	224.55846	154.77127	1000.0	1000.0	1291999	8.019687	5.8157105	18.155567	-170.78748	8.019939	5.8130283	18.303041	-169.2395	-8.185794	0.41288787	14152.25286602974
324	179.61725	52.085644	223.98763	96.37635	245.19868	8.323567	257.7626	232.22208	965.0	996.2	1295999	8.243903	5.5688906	18.280598	-139.22766	8.243911	5.567327	18.297604	-140.52101	-8.417962	0.36289614	14182.178973913193
