Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
127	414.32013	118.892456	1072.3444	269.51514	78.333336	137.75908	60.327446	236.4281	-13.086986	512000	-1.3351441e-08	534.50385	-0.03266063	-520.67017	0.90995795	0.02111505	0.36475	3.0	1181.5742242336273
128	435.77295	98.82386	712.94336	276.5389	82.0	142.50644	58.73708	240.20157	-44.203625	516000	5.8650972e-08	517.52057	-0.03399909	-502.94427	0.90990055	0.016805226	0.29475	3.0	1191.7544457912445
129	413.42395	82.997765	654.96515	236.94785	78.36	139.81294	59.512028	240.46252	-13.766936	520000	-6.198883e-09	512.3749	-0.016835898	-499.7431	0.90978277	0.020601872	0.288	2.0	1201.4594690799713
130	415.40854	92.19422	730.5064	229.19542	78.35294	137.0534	60.70375	233.62138	-15.484745	524000	-1.1920929e-08	449.03766	-0.019576801	-436.55432	0.9096956	0.021334087	0.293	2.0	1211.000072002411
131	408.7068	102.25043	786.50867	277.4158	77.333336	137.84694	58.582363	241.47314	-35.174545	528000	-4.6253206e-08	438.46045	-0.016443413	-423.44254	0.90960485	0.016768126	0.231	2.0	1220.3461863994598
132	407.56042	100.98717	774.8162	262.60757	76.82692	138.37238	60.097637	239.09155	-22.8039	532000	-4.315376e-08	496.78763	-0.028320454	-484.72842	0.9094985	0.017959563	0.3175	3.0	1229.7013914585114
133	408.15503	86.98087	618.4687	191.19221	77.46	140.01959	60.766563	241.284	-33.638058	536000	-2.0086766e-08	516.7396	-0.022564609	-503.5914	0.9093939	0.021224236	0.2655	2.0	1239.0738990306854
134	424.4643	94.637314	744.9277	196.91017	80.22449	137.73935	59.131226	241.63815	-42.927025	540000	9.894371e-09	559.2052	-0.01789797	-539.0466	0.9093612	0.018650565	0.288	2.0	1248.3888697624207
135	403.76416	75.891266	547.1541	287.88318	75.71154	138.30981	60.66114	247.03018	-34.298004	544000	-4.0769578e-08	440.80927	-0.018387297	-431.0856	0.90932965	0.019953514	0.26375	2.0	1257.869562625885
136	414.89395	84.41795	653.4804	257.03806	78.333336	138.45943	58.64683	233.77838	-21.794313	548000	-3.194809e-08	451.3065	-0.031382702	-440.5897	0.9092994	0.019209705	0.3085	3.0	1267.3550271987915
137	403.91492	89.8449	729.366	241.89133	76.82692	135.96216	60.282516	244.81436	-20.800735	552000	4.9591065e-08	519.31964	-0.025457371	-505.32687	0.90931153	0.01520463	0.21425	2.0	1276.7901017665863
138	401.13333	76.74027	619.6736	259.31604	75.63461	135.74995	58.98485	243.00926	-23.847841	556000	3.8504602e-08	498.62378	-0.016481323	-485.7566	0.90930724	0.021587308	0.341	2.0	1286.292549610138
139	410.47305	100.29136	714.4415	188.18483	77.92157	137.73816	58.826397	242.60507	-16.233713	560000	-8.34465e-09	481.47812	-0.02897456	-468.4652	0.90927947	0.018540226	0.31775	3.0	1295.7282092571259
140	400.92078	77.7751	620.8535	288.14996	75.61539	136.5464	60.183716	234.85344	-7.8507223	564000	2.8133393e-08	380.8898	-0.022498177	-371.10626	0.90924215	0.016938584	0.2705	2.0	1305.0837173461914
141	430.54553	107.52675	806.25507	284.164	80.87755	138.13344	57.647038	235.81113	-24.481201	568000	2.5510788e-08	462.8397	-0.01622077	-450.69952	0.909231	0.016690355	0.25125	2.0	1314.5906686782837
142	399.0478	85.65724	650.2839	219.02148	76.745094	139.92828	60.236233	241.73242	-23.013016	572000	5.6266785e-08	675.91376	-0.029673122	-658.84644	0.90919745	0.021226607	0.3945	3.0	1324.1116218566895
143	437.37216	163.69843	1433.1552	301.98862	83.78723	134.79608	56.96508	243.9978	-15.574521	576000	-2.2888184e-08	724.1055	-0.020992894	-705.5863	0.9091355	0.020217575	0.25825	2.0	1333.6564393043518
144	409.9794	84.35214	714.4331	257.60086	78.56	144.61662	60.14193	242.7732	-12.317751	580000	-4.863739e-08	621.3837	-0.02030222	-605.7458	0.9090668	0.017695924	0.2125	2.0	1343.0703427791595
145	424.3055	108.71948	846.1658	279.7384	81.10204	138.22006	58.218784	243.21753	-8.2182	584000	5.00679e-09	563.6918	-0.021371752	-544.7954	0.90901476	0.018540172	0.2745	2.0	1352.359114408493
146	419.53384	91.72841	645.04315	226.6925	80.44898	137.5405	59.443752	252.93591	-26.227184	588000	1.3113022e-08	486.3527	-0.017327897	-472.1393	0.9089754	0.019106822	0.2985	2.0	1361.9310719966888
147	441.68063	79.27577	657.169	275.23898	86.155556	141.1881	59.513157	240.80576	-18.07808	592000	-1.5854836e-08	466.13513	-0.01760452	-453.75922	0.90892136	0.023567425	0.32475	2.0	1371.1921536922455
148	437.1433	95.34511	649.1588	294.62988	82.958336	139.42166	59.026337	233.62163	-24.568968	596000	8.702278e-09	499.90976	-0.017886594	-481.68896	0.90881073	0.019928794	0.2815	2.0	1380.7702822685242
149	412.93344	74.93244	605.49023	300.156	79.72	139.86525	60.98035	245.34795	-19.827879	600000	1.2874604e-08	474.51578	-0.027152197	-462.42392	0.90870965	0.017069245	0.3185	3.0	1390.1270306110382
150	437.04987	109.04431	838.86584	273.2873	85.02128	134.84697	58.413067	239.2129	-45.112835	604000	3.8981437e-08	620.31055	-0.023894101	-601.9537	0.90858984	0.015022089	0.2205	2.0	1399.8455698490143
151	433.70026	103.380005	861.2709	311.47916	83.46809	139.14557	59.15043	258.0143	-20.776052	608000	4.005432e-08	474.949	-0.029236292	-460.9831	0.90852094	0.018448247	0.328	3.0	1409.398271560669
152	426.58725	102.847275	675.9309	247.36778	81.46939	141.76363	60.83292	236.18768	-18.334183	612000	5.51939e-08	550.3414	-0.033219576	-530.3879	0.90844464	0.018322898	0.33325	3.0	1418.7996065616608
153	424.62708	94.566574	767.1938	251.99962	80.57143	138.8145	59.858524	242.37856	-22.347767	616000	-7.629395e-09	454.34988	-0.03479653	-442.52747	0.90838003	0.02016391	0.29025	3.0	1428.2800126075745
154	460.37143	124.22731	859.06104	254.32585	88.111115	142.78433	60.00399	244.5337	-31.411076	620000	3.9100648e-08	588.01605	-0.022042556	-572.5696	0.9083242	0.016970048	0.266	2.0	1437.7578873634338
155	433.37012	92.78794	754.0694	294.69727	81.916664	143.52325	60.98252	248.32774	-13.117941	624000	0.0	482.50412	-0.0151880365	-470.32953	0.9082565	0.018246094	0.28525	2.0	1447.0230445861816
156	426.629	113.202126	963.2992	227.6676	80.938774	140.63036	60.95843	244.3199	-12.265095	628000	-1.4126301e-08	585.20996	-0.029007688	-567.7503	0.9081787	0.021125378	0.33775	3.0	1456.4450407028198
157	415.71136	84.92912	665.4468	251.44278	78.6	140.53688	59.847027	245.03882	-20.775564	632000	-8.583069e-08	429.1974	-0.021164441	-418.2935	0.9079904	0.01849828	0.2555	2.0	1465.8378508090973
158	417.61652	86.86053	674.4708	246.23367	79.66	137.44856	60.884907	239.98169	-35.41971	636000	1.9073486e-08	479.18344	-0.01770848	-468.34186	0.9078403	0.01640102	0.31125	2.0	1475.3473818302155
159	437.10867	102.12374	701.53906	236.46927	83.104164	140.09007	58.136482	241.63861	-22.145687	640000	-6.9141386e-09	530.81934	-0.03202503	-518.6851	0.9077256	0.016013011	0.2975	3.0	1484.6613147258759
160	426.78418	88.23351	613.57025	255.27975	81.666664	138.60976	60.697083	247.95386	-30.571287	644000	-2.503395e-09	503.30826	-0.032876477	-492.0617	0.9075947	0.01849395	0.3175	3.0	1494.186103105545
161	425.03256	91.18488	679.037	255.71103	80.755104	138.38043	60.90742	239.50615	-29.354721	648000	-1.5497207e-08	513.64	-0.022627434	-501.43185	0.9074155	0.02087331	0.264	2.0	1503.7106821537018
162	426.15817	87.968445	625.3672	264.72443	81.9375	140.76553	61.43915	243.45482	-14.265128	652000	3.8146972e-08	563.06	-0.016448531	-552.165	0.9072955	0.020463584	0.31625	2.0	1513.1686651706696
163	459.53516	141.74223	842.68756	279.67383	88.88636	138.6389	58.116993	244.53603	-48.951614	656000	-1.4305115e-09	757.8606	-0.05264435	-736.57086	0.9071903	0.017887456	0.33725	5.0	1522.732647895813
164	431.94882	83.40289	618.9204	284.35388	82.479164	140.67647	63.039646	261.23578	-17.582901	660000	-4.7683717e-08	519.65533	-0.01877125	-509.62894	0.9070318	0.017251352	0.27275	2.0	1531.912148475647
165	417.51	109.92274	754.2947	228.06157	79.63265	142.90704	60.466354	246.91048	-24.973938	664000	-3.242493e-08	668.03644	-0.018886548	-647.8027	0.9069284	0.015319289	0.23375	2.0	1541.2871339321136
166	441.24506	107.15152	756.8535	239.40182	83.319145	137.329	60.052586	255.8081	-17.69538	668000	2.8610229e-08	640.9444	-0.0176624	-624.6323	0.90688026	0.01581334	0.2635	2.0	1550.417392730713
167	441.08316	100.83278	736.62946	251.56784	84.59574	144.59871	61.720295	257.33804	-20.45148	672000	4.148483e-08	622.2604	-0.03490377	-606.9595	0.9068358	0.018488009	0.343	3.0	1559.7491989135742
168	434.99536	108.208435	795.6689	296.36215	83.25	141.21461	61.56449	254.42062	-26.739275	676000	-5.4359436e-08	645.64124	-0.020008376	-629.7461	0.90677255	0.019040946	0.27225	2.0	1569.0284142494202
169	430.6548	111.19175	731.0583	227.84993	83.083336	142.16925	61.10796	256.0608	-43.231663	680000	4.529953e-08	675.4587	-0.018504733	-657.4667	0.9067496	0.017608512	0.3195	2.0	1578.201274394989
170	414.27625	113.57561	721.8743	238.37486	78.86	136.56163	61.802017	257.34894	-44.640472	684000	1.9550324e-08	603.3119	-0.01933351	-588.75574	0.9067517	0.02670306	0.2925	2.0	1587.6807644367218
171	453.5927	135.384	915.9122	272.6831	87.0	144.53038	59.37181	239.99608	-12.552647	688000	-1.7881394e-08	697.20123	-0.017275922	-679.66565	0.9067076	0.018153526	0.2985	2.0	1597.105916261673
172	430.64844	87.91312	631.9583	242.70297	81.270836	143.52882	62.25203	252.67943	-19.256208	692000	-2.2172928e-08	569.14417	-0.019834092	-557.0724	0.90663797	0.019297399	0.27025	2.0	1606.5784945487976
173	409.82422	83.07181	583.406	257.05753	77.29412	139.53758	61.30091	244.25246	-20.456678	696000	4.148483e-08	517.42084	-0.030064387	-506.29318	0.906583	0.02266384	0.3645	3.0	1616.077807188034
174	416.23077	83.78964	671.33246	278.77817	78.64	139.83081	60.222824	242.3869	-20.365017	700000	4.5716764e-08	497.84613	-0.022414528	-484.62097	0.9064589	0.01882807	0.27125	2.0	1625.5737466812134
175	428.63193	95.857155	825.6766	273.9785	80.71429	139.80159	58.508587	244.17613	-17.847683	704000	1.1920929e-08	484.96912	-0.01790559	-472.75717	0.9063802	0.019717388	0.2895	2.0	1635.0271215438843
176	427.1787	84.0849	612.8802	286.80325	81.625	137.30002	60.902073	245.87376	-21.862381	708000	-5.00679e-09	458.43948	-0.033359356	-449.603	0.9062851	0.017143456	0.2885	3.0	1644.2739732265472
177	443.207	106.72997	770.11414	292.33188	84.34042	142.69722	59.995697	243.55309	-15.062683	712000	1.1920929e-08	487.6338	-0.031596906	-477.2669	0.9061117	0.01874076	0.324	3.0	1653.7499551773071
178	434.1581	81.81664	656.98846	269.0413	83.0625	142.19609	61.668034	253.3065	-26.342886	716000	-7.629395e-09	493.53708	-0.021912793	-484.7627	0.90598094	0.01758234	0.224	2.0	1662.8684103488922
179	446.84985	92.84749	727.3466	290.7933	85.41304	139.94388	59.568012	246.40514	-25.37317	720000	-4.4345857e-08	461.231	-0.031137945	-450.61005	0.9059122	0.016707774	0.2965	3.0	1672.3862221240997
180	440.21967	98.538315	674.352	272.58942	84.14893	141.92722	61.409565	244.12784	-21.636446	724000	9.536743e-09	454.01276	-0.030788464	-444.19376	0.9057761	0.017992545	0.32225	3.0	1681.8064620494843
181	408.99026	69.92403	637.152	256.78314	78.66	138.81635	60.92276	246.30115	-16.813688	728000	-2.5749207e-08	394.57816	-0.024278479	-387.2127	0.90568584	0.017402554	0.21925	2.0	1691.018884897232
182	431.47275	98.90605	675.13257	263.21674	81.666664	138.29062	58.734245	243.49028	-17.791557	732000	4.3988226e-08	470.13037	-0.018703815	-459.58316	0.90562445	0.018574938	0.313	2.0	1700.2425730228424
183	476.112	103.32054	718.4948	322.69632	89.704544	145.04141	60.89731	256.32684	-15.8527775	736000	-1.2159347e-08	513.7412	-0.017534154	-504.12537	0.90554786	0.022466123	0.33225	2.0	1709.4151496887207
184	434.10416	90.37092	713.2699	247.43188	83.020836	144.52693	62.63187	258.58914	-17.685717	740000	-7.271767e-08	432.4964	-0.029990008	-425.14526	0.9054676	0.017060887	0.32025	3.0	1718.8791217803955
185	439.42957	76.077805	620.46967	308.9285	82.979164	141.0654	60.569927	244.59882	-26.72195	744000	-2.8610229e-08	548.77466	-0.023042087	-538.3075	0.90535927	0.017177269	0.27125	2.0	1728.077291727066
186	407.1699	65.28927	552.22296	248.76962	76.48077	140.08116	60.828304	247.2621	-24.858137	748000	-4.1007997e-08	436.54544	-0.018682312	-429.37674	0.9052675	0.021376502	0.28125	2.0	1737.320707321167
187	425.63925	98.995026	725.0696	250.21136	79.14	139.56003	59.432144	231.58426	-36.450356	752000	8.225441e-09	534.79724	-0.03090085	-520.064	0.905217	0.025169685	0.35225	3.0	1746.5203142166138
188	467.60635	91.68043	759.33026	302.66556	89.11364	142.34753	59.781635	239.90765	-42.11716	756000	5.531311e-08	486.4467	-0.033452947	-477.23724	0.90517116	0.0152523825	0.3415	3.0	1755.7768814563751
189	437.82715	112.748	755.4629	293.38458	83.166664	145.42236	62.212975	247.2009	-25.377462	760000	2.3841858e-08	571.26337	-0.03200526	-556.7309	0.9051487	0.024143452	0.36175	3.0	1765.27396941185
190	444.16763	80.266846	645.73364	254.30025	84.55319	139.8907	61.693993	248.88065	-25.760557	764000	-1.0490417e-08	463.08102	-0.031489495	-453.91656	0.90506256	0.021681849	0.31725	3.0	1774.5592033863068
191	453.83875	100.75648	775.3177	296.6732	86.304344	144.32867	61.271214	246.05733	-20.451103	768000	-9.059906e-09	530.2869	-0.03127684	-516.8304	0.90494365	0.021502342	0.35825	3.0	1784.03826212883
192	446.19382	117.25517	815.2852	247.35904	84.38298	144.91248	61.25196	246.22968	-21.576138	772000	3.9339067e-08	618.158	-0.033336952	-600.0985	0.90484524	0.021013763	0.3305	3.0	1793.4454863071442
193	452.4598	102.63154	856.0865	313.11255	84.02128	144.39934	60.617786	247.10265	-23.046053	776000	4.2915342e-09	435.6056	-0.022039425	-427.24396	0.9047779	0.021535737	0.304	2.0	1802.6425507068634
194	451.9068	113.11471	895.94745	289.87125	85.54348	147.07309	61.082825	249.96805	-15.55401	780000	-2.6226044e-09	660.6486	-0.016579857	-642.98193	0.9047435	0.02135127	0.31875	2.0	1811.8149933815002
195	435.8825	84.308784	660.6269	277.5414	81.57143	145.27594	63.34212	255.00972	-17.23671	784000	2.2172928e-08	537.6512	-0.017969737	-525.92615	0.9047292	0.015558995	0.283	2.0	1821.220941543579
196	459.61163	93.23183	729.06226	267.89117	86.45652	142.53842	59.134106	249.16687	-36.86854	788000	-5.0783157e-08	534.6162	-0.016978769	-522.04285	0.9046886	0.01930842	0.28125	2.0	1830.3621978759766
197	421.94745	95.249146	733.92615	286.57312	79.98	142.55005	63.335938	254.31259	-21.309515	792000	3.528595e-08	564.8937	-0.031905986	-550.4051	0.90462285	0.0173065	0.292	3.0	1839.517576932907
198	447.4974	100.036514	668.9684	305.91455	85.152176	140.12672	59.44715	238.47354	-20.433208	796000	-4.148483e-08	587.4794	-0.03179906	-572.5419	0.9045321	0.01939557	0.38575	3.0	1848.8022828102112
199	468.55838	120.32317	850.3769	232.97488	89.65909	144.83725	60.83114	250.4445	-31.798473	800000	1.1086464e-08	668.3785	-0.02227977	-650.6987	0.9044942	0.0187226	0.26825	2.0	1858.216693162918
200	453.0095	101.27068	757.2237	189.4992	86.844444	145.93889	61.82823	247.49614	-25.519112	804000	3.7670137e-08	593.709	-0.018906001	-577.7493	0.90446484	0.020121796	0.308	2.0	1867.5961318016052
201	432.1788	92.60874	748.1387	253.51886	82.9375	140.52057	63.272675	244.42967	-38.34323	808000	0.0	612.8477	-0.021847466	-600.31134	0.90441275	0.019604435	0.30275	2.0	1876.9036552906036
202	457.05838	137.40373	1182.7593	280.2625	86.71739	141.7087	59.40143	255.24756	-16.248291	812000	-2.4318695e-08	717.2777	-0.018916339	-700.2129	0.90438217	0.015010789	0.299	2.0	1886.0402235984802
203	453.2575	95.9203	665.89703	258.1929	86.86957	144.46538	61.902782	250.58467	-28.787468	816000	2.0980835e-08	581.3985	-0.016861772	-570.52985	0.90435874	0.027419915	0.32975	2.0	1895.2642621994019
204	434.04022	81.62836	628.8022	277.16708	84.61702	141.5678	62.110973	246.27768	-49.358437	820000	-4.887581e-08	534.8504	-0.019350115	-525.74646	0.9042748	0.020178955	0.31725	2.0	1904.6626076698303
205	422.53214	105.524345	780.931	260.3737	79.96	138.7079	60.13079	263.42636	-25.848776	824000	5.4836274e-08	554.52704	-0.019816164	-540.97437	0.90416497	0.018361593	0.26725	2.0	1913.8384745121002
206	446.81757	102.430084	786.39124	263.4831	84.914894	143.85509	60.7064	248.08434	-21.2907	828000	2.2649765e-08	521.3133	-0.016673507	-509.3533	0.9040718	0.016144017	0.31	2.0	1923.3275208473206
207	434.6559	92.32792	736.2837	248.67801	82.5	142.37688	61.789116	248.70493	-25.836016	832000	-1.01923945e-07	532.3965	-0.018770015	-522.4925	0.9039948	0.019713836	0.29675	2.0	1932.5885405540466
208	454.00687	117.54751	864.61774	282.88763	85.04256	143.27394	59.466618	243.87543	-16.135489	836000	3.051758e-08	540.37445	-0.0151856765	-527.9351	0.9039296	0.022508668	0.27875	2.0	1942.179480791092
209	447.7224	111.87515	887.8365	259.21158	83.333336	146.21207	63.09391	248.27116	-27.757992	840000	6.5803526e-08	598.2631	-0.030552752	-583.2622	0.9038833	0.017847918	0.3285	3.0	1951.6907665729523
210	446.70703	107.17635	816.6631	291.89468	84.44681	145.39818	62.008835	255.13326	-21.247845	844000	1.66893e-08	551.4242	-0.01995728	-539.2542	0.90376544	0.020657662	0.22875	2.0	1960.879763841629
211	475.03552	101.18056	751.06824	247.22447	90.25	144.86981	62.354946	244.36565	-26.604763	848000	-5.2213668e-08	566.60126	-0.020119349	-553.4219	0.9036724	0.01780908	0.217	2.0	1970.1189591884613
212	445.31052	110.079666	930.84283	283.94537	83.61702	147.1697	61.66017	251.29852	-32.9998	852000	-3.9577483e-08	488.15292	-0.0196168	-476.81607	0.9036045	0.021110153	0.28175	2.0	1979.583534002304
213	463.84085	108.364136	712.2115	281.34784	88.22222	144.93857	62.939503	245.59845	-19.216175	856000	5.722046e-09	508.39993	-0.018707013	-495.19775	0.903576	0.0153042395	0.28275	2.0	1989.0174787044525
214	466.15338	120.47288	851.34106	288.6526	88.77778	146.9175	60.085205	250.57217	-23.425436	860000	-1.8119811e-08	557.61926	-0.017545665	-543.73706	0.90356445	0.017643249	0.285	2.0	1998.3111989498138
215	454.36954	122.099556	833.91907	284.00967	85.58696	143.50763	63.289196	259.18127	-23.780704	864000	1.7881394e-08	573.9035	-0.03037802	-560.4754	0.9035793	0.017150544	0.30925	3.0	2007.7839431762695
216	449.67706	93.04898	679.7229	297.59268	85.32609	146.55397	62.031696	259.38025	-28.178753	868000	2.384186e-10	450.08264	-0.03235023	-439.26685	0.90354145	0.019509332	0.363	3.0	2017.2989263534546
217	448.25064	132.1186	962.2025	237.56041	85.95652	142.5744	62.368607	246.50252	-15.110564	872000	4.1007997e-08	652.8428	-0.020228518	-636.5244	0.90344924	0.019609913	0.257	2.0	2026.4913005828857
218	453.575	104.08404	838.27765	307.79028	85.695656	144.75708	62.455505	259.36578	-25.978924	876000	-5.7220458e-08	533.7724	-0.015384944	-522.4738	0.9033605	0.027130255	0.29725	2.0	2035.8362951278687
219	468.44318	106.059814	728.863	337.08685	89.27273	146.71866	62.635662	267.53226	-21.175205	880000	-5.1498414e-08	454.32953	-0.019896666	-444.9699	0.90327543	0.018396312	0.29475	2.0	2045.173174381256
220	448.65192	104.74799	754.0945	309.28763	85.32609	143.34402	61.900993	257.70056	-38.10696	884000	4.172325e-09	463.29178	-0.017275581	-452.94943	0.90318775	0.02680132	0.3475	2.0	2054.63783454895
221	443.86136	87.75896	727.58093	329.76218	84.3617	143.76396	62.406002	251.42354	-17.45407	888000	2.169609e-08	466.88858	-0.016856128	-456.93106	0.9031015	0.020433042	0.299	2.0	2064.0826721191406
222	449.29672	79.32748	655.73865	312.47778	85.02128	142.30537	60.327812	254.88622	-27.219269	892000	8.106232e-09	449.5175	-0.027586062	-441.2074	0.90301794	0.017462354	0.327	3.0	2073.6142303943634
223	456.6297	104.116714	723.96234	316.27448	86.41304	144.11842	60.45465	240.51184	-22.53797	896000	-1.1920929e-08	482.63177	-0.020117976	-471.44797	0.9029996	0.015687322	0.21375	2.0	2082.7532193660736
224	469.46082	93.85451	716.80005	289.02048	89.27273	146.35825	62.85012	268.21454	-29.015823	900000	4.2915346e-08	460.9766	-0.017910376	-451.17505	0.90298945	0.015929596	0.27375	2.0	2092.035691022873
225	448.5495	98.64618	738.0343	303.47803	85.0	145.79814	62.20134	259.5643	-12.870624	904000	-1.525879e-08	475.47012	-0.019221038	-465.62405	0.90297085	0.016118687	0.2755	2.0	2101.3016526699066
226	473.3678	126.88694	847.9049	278.9161	90.22727	144.80559	60.70562	253.02078	-15.683778	908000	-5.722046e-09	544.6924	-0.016182315	-532.261	0.9029322	0.021522617	0.31675	2.0	2110.568368434906
227	454.59106	107.70316	865.14795	268.83844	86.13043	147.30194	63.04377	247.71661	-25.791786	912000	-2.5987624e-08	465.06802	-0.016549403	-453.7047	0.90290195	0.019056309	0.29025	2.0	2120.0141286849976
228	452.2056	122.1058	1060.8762	286.96454	85.934784	145.24507	62.28503	255.67503	-13.381583	916000	-4.386902e-08	522.2938	-0.020637462	-510.244	0.90286547	0.016271431	0.291	2.0	2129.426836013794
229	453.13727	85.310875	693.46155	293.3186	85.21739	148.90712	60.563297	256.38873	-11.440697	920000	7.1287154e-08	515.6681	-0.01913271	-505.4864	0.90283895	0.015776418	0.25325	2.0	2138.8651471138
230	470.5386	126.045586	896.7986	271.44193	88.954544	145.41255	61.03667	250.64261	-28.36269	924000	9.059906e-09	665.4862	-0.017273758	-649.2446	0.9028187	0.0226255	0.34575	2.0	2148.1326122283936
231	465.0702	105.54433	742.6065	281.10934	87.91111	146.24207	61.445152	258.7463	-16.26557	928000	-1.3709068e-09	565.1561	-0.016441824	-554.81854	0.9027835	0.020050878	0.30875	2.0	2157.3851041793823
232	455.93512	109.49187	650.34296	265.94067	87.17778	145.6692	62.681076	257.00262	-23.690735	932000	-1.9073487e-09	556.87524	-0.019171854	-545.3209	0.9027445	0.019278754	0.306	2.0	2166.6638655662537
233	465.8639	100.96201	817.488	212.88834	87.08889	148.68086	60.664745	257.26074	-22.33797	936000	1.6450882e-08	532.9043	-0.026775235	-520.9137	0.9027265	0.015364174	0.33875	3.0	2176.206034421921
234	440.47598	85.063705	674.2938	302.36365	82.645836	143.62175	63.03934	262.092	-32.173073	940000	2.1398067e-08	559.73706	-0.026052423	-545.18604	0.9027465	0.018453067	0.2705	2.0	2185.3710997104645
235	420.1361	89.00908	672.6656	284.70697	79.88	139.15347	61.40785	254.68059	-42.438667	944000	2.6226044e-09	495.5368	-0.014651213	-484.8147	0.9028103	0.02478263	0.338	2.0	2194.832688808441
236	480.4763	117.504364	725.368	279.4933	91.92857	146.44177	58.04418	248.51831	-24.138895	948000	-3.004074e-08	624.58813	-0.018536208	-612.15137	0.9028347	0.016773023	0.25325	2.0	2204.1604328155518
237	466.4204	108.590515	782.6679	243.9736	88.8	145.726	65.8372	251.2135	-33.571537	952000	4.386902e-08	544.40393	-0.02009482	-534.5606	0.9028598	0.025786858	0.321	2.0	2213.4470715522766
238	463.56766	105.294495	736.22235	274.4122	88.26667	149.07774	61.473694	256.30444	-76.434395	956000	2.4557114e-08	589.5185	-0.015314789	-577.3083	0.90288043	0.017635452	0.3115	2.0	2222.8921802043915
239	457.6309	99.62337	764.84607	306.56827	87.90909	145.69522	63.53018	254.11151	-39.340805	960000	-2.4795533e-08	638.14307	-0.032760035	-622.05945	0.9028921	0.019127307	0.30825	3.0	2232.190144300461
240	456.07877	111.020966	729.2331	280.99118	88.77778	145.11963	61.38904	258.82565	-18.623688	964000	9.298325e-09	633.3963	-0.023268927	-618.94336	0.9028385	0.019062009	0.227	2.0	2241.770757675171
241	452.39175	105.73479	787.57294	285.85986	87.2	139.64906	61.49888	258.57034	-19.209988	968000	4.7683717e-08	539.5008	-0.01889487	-526.8284	0.90281343	0.023426773	0.3395	2.0	2251.334735393524
242	436.72552	98.997826	800.2005	291.29767	83.085106	143.14629	61.49307	251.4682	-18.501883	972000	3.4809112e-08	532.16754	-0.014572696	-518.13385	0.9027744	0.015736474	0.28025	2.0	2260.5516192913055
243	423.06436	69.01102	561.67926	304.01953	81.125	141.88647	61.11189	256.58136	-35.537025	976000	-2.026558e-08	469.064	-0.020422436	-459.3543	0.9027123	0.018666951	0.27325	2.0	2269.8571729660034
244	448.18924	95.2746	880.163	320.9948	84.53191	141.09854	60.57685	248.75717	-50.033783	980000	6.222725e-08	507.36465	-0.030819459	-492.50284	0.90263265	0.018974636	0.3725	3.0	2279.2225840091705
245	448.3469	114.47557	830.4886	278.2964	85.0	144.71059	61.678368	249.08698	-33.18819	984000	-5.722046e-09	567.46094	-0.022509143	-552.06433	0.9025364	0.016368248	0.29075	2.0	2288.6428351402283
246	461.03427	106.31314	792.10913	263.16043	86.17391	145.43729	61.654465	259.44757	-12.847858	988000	4.2915346e-08	508.02832	-0.020516407	-493.08405	0.9024701	0.017368028	0.3095	2.0	2298.2112424373627
247	472.66946	137.52408	1171.8693	282.68018	90.22727	147.37137	61.447506	257.69443	-27.936434	992000	1.9550324e-08	645.71094	-0.018099034	-632.2121	0.90239745	0.02056786	0.2915	2.0	2308.637005329132
248	442.00458	100.49764	686.87103	261.72897	84.25532	144.34755	63.169304	244.12512	-19.440254	996000	3.2067298e-08	565.3297	-0.01963879	-550.36017	0.9023102	0.020880044	0.2805	2.0	2318.017714738846
249	474.42676	108.12682	729.1378	308.8182	90.318184	145.23012	60.065342	263.51074	-26.31335	1000000	3.683567e-08	649.06445	-0.015605291	-633.5495	0.90222484	0.019697484	0.283	2.0	2327.5100576877594
250	476.36096	89.26901	753.2405	282.82486	90.545456	149.65175	63.876816	260.06323	-28.708576	1004000	-5.7697296e-08	542.8245	-0.020790722	-530.91766	0.9021248	0.016032912	0.259	2.0	2336.87841296196
251	473.76837	96.79792	721.16785	334.08258	89.34091	145.50728	61.51671	258.11176	-12.222379	1008000	1.9431114e-08	524.8664	-0.028385084	-512.1914	0.9020376	0.017923135	0.3115	3.0	2346.3877453804016
252	443.7904	91.2763	744.02545	283.23325	83.680855	147.91145	63.323147	253.3627	-32.468933	1012000	-1.2397766e-08	572.4393	-0.020738399	-558.5358	0.901907	0.01626212	0.2295	2.0	2355.822028875351
253	468.39856	132.8632	808.97205	274.94937	89.15909	144.4427	59.648365	250.27701	-27.999115	1016000	1.3828277e-08	679.46136	-0.01814881	-660.04706	0.90183884	0.016096458	0.2725	2.0	2365.243155002594
254	457.24396	94.16674	717.77	271.68274	86.73913	146.69537	62.69117	257.0774	-32.61979	1020000	6.6757204e-09	540.3756	-0.018583765	-526.74097	0.9017789	0.024193961	0.2965	2.0	2374.5049426555634
255	456.7868	105.25831	769.59955	307.27545	86.32609	146.5022	60.80766	254.95459	-13.172573	1024000	9.536743e-09	561.149	-0.020131022	-548.89526	0.90175164	0.020430787	0.277	2.0	2383.706734418869
