Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
224	78.20798	7.508647	90.408966	70.35414	72.8123	2.3137329	76.37127	66.87849	1000.0	1000.0	895999	2.113116	8.831868	41.2426	-13.874553	2.1131368	8.831894	41.480247	-15.320345	-2.1953552	0.032077607	21012.37593960762
225	80.85216	8.077426	90.90469	72.0928	76.32041	4.210187	85.130295	71.486534	1000.0	1000.0	899999	2.1326156	8.842112	41.10913	-12.433512	2.1326118	8.842135	41.244263	-12.80665	-2.1726248	0.032290306	21051.14085173607
226	62.699203	9.7927475	73.00418	52.02726	77.564766	6.3865075	88.2512	71.05598	1000.0	1000.0	903999	2.13311	8.799842	40.693153	-13.61242	2.1330876	8.799823	40.698414	-13.055261	-2.1728368	0.03161063	21087.881536245346
227	73.78948	3.4714615	77.41338	68.103065	73.184326	6.159075	80.77017	55.74415	1000.0	1000.0	907999	2.1514971	8.783191	40.814835	-12.378785	2.1514893	8.783176	40.695694	-12.592478	-2.2155457	0.03220574	21144.302348136902
228	73.67386	1.7215661	75.641205	70.94215	73.85602	5.928297	84.196526	62.2737	1000.0	1000.0	911999	2.2407336	8.846644	40.76365	-12.365875	2.2407362	8.846682	40.679577	-12.620044	-2.2665782	0.03329886	21200.816656589508
229	72.31196	7.4120264	84.55462	65.90331	71.58624	9.499472	81.95004	47.91926	1000.0	1000.0	915999	2.2895706	8.823609	40.872864	-10.713087	2.2895606	8.823546	40.729885	-10.947992	-2.354831	0.032512896	21259.15769791603
230	72.272804	6.5188613	78.80862	62.180996	56.7958	5.3269463	70.04596	52.903652	1000.0	1000.0	919999	2.3324468	8.819382	40.881714	-11.610056	2.332465	8.819378	40.90462	-12.535137	-2.3661563	0.031876672	21308.457856178284
231	71.6938	4.806678	78.769844	65.202	69.01439	7.410732	82.81911	53.698708	1000.0	1000.0	923999	2.3685946	8.872668	41.10873	-11.46322	2.3685904	8.872643	41.051243	-12.385728	-2.4162514	0.03245333	21352.005151987076
232	80.6904	5.0970836	86.79581	73.176765	71.22938	8.476093	85.706894	55.20679	1000.0	1000.0	927999	2.3623612	8.854593	41.33229	-11.276466	2.3623738	8.85463	41.232685	-12.2357235	-2.4041862	0.032751366	21393.476040124893
233	74.78386	2.831645	79.63689	72.55268	76.899254	1.3680376	78.7943	74.67309	1000.0	1000.0	931999	2.3866115	8.878233	41.21223	-11.540848	2.3866343	8.878209	41.131256	-12.205561	-2.4602735	0.032190192	21432.485098600388
234	71.469444	5.5510945	77.588356	65.14445	62.526142	4.986647	74.695946	58.23135	1000.0	1000.0	935999	2.420855	8.831178	40.923916	-11.749289	2.420876	8.831159	40.9485	-12.511205	-2.4746761	0.03270353	21473.0194272995
235	67.754036	4.9666677	74.391685	60.40571	64.34218	5.3442492	78.01718	59.324234	1000.0	1000.0	939999	2.4407308	8.856484	40.884933	-14.297677	2.4407241	8.856516	40.85487	-14.099289	-2.5006318	0.031615075	21512.645674943924
236	63.58161	7.0822773	70.890884	53.235962	56.25184	6.408384	73.570885	51.45356	1000.0	1000.0	943999	2.4365966	8.903332	41.19293	-14.504297	2.4366374	8.903368	41.18541	-14.555315	-2.467438	0.031387657	21552.569507598877
237	54.66577	1.6875216	57.03634	52.470203	55.47152	4.1965137	67.01739	51.54119	1000.0	1000.0	947999	2.3602593	8.8532	41.28863	-15.402933	2.3602602	8.853273	41.20857	-14.532932	-2.4060793	0.030702487	21595.072008132935
238	66.96974	8.35905	77.02795	53.91568	68.5677	10.702617	85.861855	52.208435	1000.0	1000.0	951999	2.4012537	8.937532	40.80889	-15.483163	2.401217	8.937529	40.82588	-15.6403055	-2.4304757	0.03182062	21633.804987430573
239	73.12521	7.39722	84.70537	66.037994	64.525215	2.8974442	71.170235	61.349987	1000.0	1000.0	955999	2.3541234	8.908652	40.730625	-17.432314	2.354102	8.908693	40.820393	-17.476192	-2.4165204	0.031506628	21676.828379392624
240	61.547447	8.016953	73.22611	53.879814	62.563652	5.911594	72.80896	52.791534	1000.0	1000.0	959999	2.3516338	8.964567	40.753105	-18.1004	2.3516226	8.964636	40.578583	-18.645914	-2.3913789	0.030238641	21718.178200483322
241	70.65501	9.553848	83.5855	60.302616	73.07414	8.130824	82.407036	54.525787	1000.0	1000.0	963999	2.347218	8.975651	41.291775	-19.520237	2.3471992	8.975663	41.05026	-20.56999	-2.3624134	0.03105862	21760.9831430912
242	68.266685	3.6878488	71.488594	62.00046	73.839386	6.2592688	81.66495	65.030464	1000.0	1000.0	967999	2.3067634	8.989955	41.60489	-20.10347	2.30674	8.990051	41.413174	-19.984388	-2.3475177	0.030943181	21803.449850797653
243	74.99545	7.1470523	83.04498	65.692154	77.84862	6.6294007	84.32784	67.8187	1000.0	1000.0	971999	2.33065	9.003515	41.7496	-20.59131	2.3306758	9.003541	41.702484	-20.576897	-2.3907032	0.031676266	21845.678755760193
244	78.97459	7.533456	91.901794	73.61418	76.30099	6.456871	82.30013	63.78214	1000.0	1000.0	975999	2.3616905	8.9557295	41.611687	-20.299118	2.3616712	8.955756	41.660778	-19.80889	-2.4284441	0.03179436	21889.78568339348
245	79.299805	4.6285667	84.50047	72.16907	73.70241	4.8870044	81.86152	67.46829	1000.0	1000.0	979999	2.428959	8.929364	41.67214	-22.211267	2.4289565	8.929394	41.423347	-22.444756	-2.4752092	0.031836335	21931.809828281403
246	73.624466	7.7829204	84.01991	65.27125	79.438866	6.8631577	88.28402	68.41361	1000.0	1000.0	983999	2.455534	8.96422	42.155685	-22.215555	2.455514	8.964252	41.911232	-22.659872	-2.4991124	0.030227726	21974.841008901596
247	71.35623	3.9448	77.31823	66.24641	68.99591	2.7158961	74.40915	66.20259	1000.0	1000.0	987999	2.4362087	8.950888	42.194973	-21.903828	2.4362195	8.950996	42.026985	-22.518927	-2.4780478	0.02996957	22014.86140346527
248	64.731964	1.5665092	67.11001	62.774776	78.25857	3.6787832	83.30588	72.96192	1000.0	1000.0	991999	2.4741707	8.96867	41.972237	-20.75508	2.4741445	8.968688	41.983524	-20.386238	-2.52012	0.030473894	22055.332676172256
249	75.72836	5.389953	84.527	70.023705	75.45477	4.373947	79.647224	66.27864	1000.0	1000.0	995999	2.5273793	9.006441	42.08477	-20.89185	2.5273693	9.006532	41.849308	-21.287756	-2.5791407	0.0314496	22096.371082544327
250	71.89229	4.1653304	75.459946	64.876945	76.00999	3.056126	84.830086	73.39149	1000.0	1000.0	999999	2.571534	9.0101795	42.1237	-23.301758	2.5715356	9.010173	41.88907	-23.32196	-2.6171992	0.031111449	22143.22388458252
