Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
232	202.61491	10.586089	232.18626	174.17715	195.74356	7.080239	209.6279	181.4419	45.96552	45.2	927999	75.912384	37.915314	142.37419	-22.87737	75.91218	37.915325	142.11433	-8.269857	-75.94228	1.3619255	30168.826694965363
233	202.84657	10.5353	234.53577	184.32463	207.25623	8.16014	222.00987	192.8421	45.83908	47.2	931999	75.984024	37.810307	141.94882	-19.30466	75.98386	37.810505	141.9255	-9.240359	-75.95937	1.3269873	30297.562678813934
234	206.1232	11.8517	243.02023	165.66486	198.82071	11.174187	218.73592	184.94841	46.569767	45.6	935999	75.8241	37.77353	141.66296	-4.3727074	75.82408	37.77348	141.58923	-3.018359	-75.965034	1.2364874	30426.076666355133
235	201.20499	10.767733	223.38641	177.05899	206.38911	12.127549	232.07057	192.30083	45.655174	47.1	939999	76.06914	37.75718	141.72624	-11.405467	76.06909	37.757336	142.1817	-16.550074	-76.06064	1.2654446	30555.23863363266
236	206.43484	12.257151	240.6947	180.59521	206.20499	11.646737	231.05331	189.6665	46.7093	46.7	943999	76.07057	37.78759	141.80287	-3.8219693	76.07036	37.787647	142.51733	-10.502148	-76.14103	1.2612562	30684.42573618889
237	204.889	12.091754	235.5929	182.2298	200.90135	8.901375	216.33463	188.06319	46.264366	46.1	947999	76.03886	37.82888	143.26231	-5.3500514	76.03882	37.829124	142.78725	-9.430167	-76.07457	1.3191948	30813.647725343704
238	203.34442	9.85806	227.73398	179.99759	204.70432	9.861932	216.71535	189.48544	46.011494	47.0	951999	76.169945	37.79186	141.88461	-44.842545	76.17013	37.791378	142.55606	-44.252148	-76.270065	1.2874641	30942.736344099045
239	202.54887	11.924714	235.58669	175.91806	201.98851	14.4930105	221.99158	176.4595	45.94186	46.4	955999	76.23422	37.834255	142.64774	-14.63879	76.23424	37.834435	142.7076	-8.211986	-76.31086	1.3253088	31072.299580335617
240	204.09972	11.279902	236.46022	181.30879	197.55644	6.250573	209.49364	189.56276	46.11494	45.6	959999	76.0991	37.904552	143.10335	-42.947926	76.0992	37.90433	142.63382	-9.919176	-76.13636	1.3639779	31201.568172454834
241	202.07324	10.708295	232.25954	179.06627	195.82364	8.629146	212.08762	180.26283	45.81818	45.2	963999	76.092514	37.929775	142.4081	-18.380962	76.09239	37.92989	142.60059	-19.078257	-76.12856	1.3198303	31331.05891942978
242	205.60358	10.481931	231.64699	180.05762	199.27232	11.583082	220.19179	183.1709	46.465115	45.7	967999	76.1442	37.84617	142.36084	-11.657383	76.14398	37.846874	142.49731	-22.66412	-76.171684	1.3583183	31460.227178812027
243	203.06422	12.490835	233.78523	177.52719	201.20776	8.282302	214.69293	191.15971	45.942528	46.1	971999	76.07188	37.872707	142.04932	-35.52822	76.07191	37.872593	142.31607	-48.362186	-76.21144	1.3167874	31589.841066122055
244	204.04315	11.888013	234.11362	176.5246	203.83438	4.969488	209.14174	193.72379	46.15116	46.9	975999	76.10858	37.911232	142.533	-28.830482	76.1087	37.911095	142.70645	-8.677251	-76.122055	1.331335	31719.28542327881
245	204.50363	11.313011	232.42741	178.20894	199.49176	13.380549	220.25046	183.8521	46.264366	45.9	979999	76.115875	37.959282	143.02399	-26.6208	76.11572	37.95922	143.24094	-40.29971	-76.10106	1.347376	31849.30217409134
246	204.3173	10.92538	227.68611	177.963	200.6088	12.484792	219.20122	182.1908	46.12644	46.0	983999	76.1514	37.8846	142.10657	-51.508625	76.15122	37.884487	142.43192	-58.869392	-76.267456	1.4458895	31979.178542137146
247	204.73744	12.518735	240.08978	181.89716	204.98453	10.268099	217.52122	181.98657	46.38372	46.8	987999	76.13846	37.912983	142.53932	-78.25545	76.1385	37.913185	142.77809	-88.50912	-76.180336	1.3840202	32108.53190469742
248	204.76498	11.9372425	233.33841	180.15677	197.03365	10.2661295	223.412	185.78217	46.337208	45.1	991999	76.175285	37.862637	142.39603	-53.93403	76.17538	37.86254	142.44675	-76.740364	-76.12503	1.3290224	32238.574447631836
249	201.49521	10.189711	229.02524	174.98221	201.38515	10.118469	219.06921	189.10184	45.625	46.4	995999	76.03298	37.826656	157.04712	-128.88335	76.032906	37.826363	141.82736	-110.704666	-76.140045	1.3071902	32369.579389095306
250	204.59741	12.005394	236.85065	182.61427	205.65442	7.6450434	220.55484	196.4994	46.337208	46.8	999999	76.032	37.890507	141.84683	-76.83001	76.03195	37.890865	141.86655	-110.118065	-76.1063	1.3369406	32499.59392142296
251	202.67282	11.389893	237.56587	177.85155	197.4385	11.854105	229.27753	184.88577	45.827587	45.5	1003999	76.07925	37.846245	142.14621	-12.431705	76.07911	37.846638	142.32483	-27.727999	-76.19307	1.1314697	32630.017673254013
252	204.18842	10.310602	231.32146	181.041	199.10408	3.9454973	205.34473	193.01625	46.21839	46.1	1007999	76.266426	37.895855	142.229	-29.258226	76.26643	37.895813	142.44109	-35.47648	-76.30287	0.9974701	32760.835930347443
253	202.62352	10.994935	228.216	176.78203	201.55	13.567122	221.88237	180.5893	45.86207	46.2	1011999	76.27211	37.86387	142.6935	-20.874123	76.27202	37.864063	142.64658	-29.751804	-76.29768	0.8710158	32892.53420543671
254	205.98819	11.527618	232.72076	179.81297	195.89082	8.598838	208.30026	183.25243	46.465115	45.1	1015999	76.27267	37.86244	142.59776	3.379031	76.27251	37.862644	142.26518	3.1185973	-76.2913	0.79459107	33025.81265449524
255	204.19801	10.880316	229.75838	180.76784	205.08334	14.48547	234.14426	188.46545	46.12644	47.0	1019999	76.3403	37.908894	143.30354	3.325272	76.34016	37.909122	143.01164	2.8388524	-76.36409	0.7949845	33159.0545797348
256	203.95528	9.664119	236.98817	181.0213	197.10318	6.569288	210.48613	189.9038	46.313953	45.5	1023999	76.494255	37.937542	142.81271	0.89365697	76.49409	37.93789	142.6924	3.2637706	-76.46853	0.7988734	33292.971064567566
257	204.32628	11.485798	234.37141	183.76648	195.78128	8.573007	208.734	180.20454	46.149426	45.0	1027999	76.346275	37.97228	142.6155	3.2623417	76.34606	37.972572	143.01547	3.2392514	-76.43694	0.81146985	33426.485902786255
258	202.82802	9.920604	227.4677	180.03629	199.24402	12.68401	227.37192	184.6367	45.896553	45.8	1031999	76.44539	38.029835	142.68544	0.90274525	76.44518	38.030132	142.49911	2.878214	-76.44759	0.79781955	33560.89009976387
259	202.79207	10.191496	228.89091	183.72127	202.24736	8.83994	220.52216	190.16359	46.0	46.4	1035999	76.384026	38.065937	143.20866	3.1886277	76.383835	38.066235	142.98741	1.7833512	-76.379364	0.80530787	33695.45299553871
260	205.69164	10.276565	233.77588	184.87802	195.37222	13.002436	220.77501	180.31554	46.418606	44.8	1039999	76.33783	38.001442	143.1401	3.2257276	76.3376	38.001846	142.91914	3.2593403	-76.43167	0.8063233	33831.90999650955
261	203.87833	11.182109	236.39038	177.17145	196.16064	6.9372573	208.25275	182.21004	46.206898	45.2	1043999	76.5523	37.983967	143.02032	2.3918474	76.55213	37.984264	143.10522	1.724268	-76.62265	0.7999489	33967.27971172333
262	203.5836	10.583219	233.03598	181.56287	198.54044	9.896911	213.1686	183.82864	46.195404	45.6	1047999	76.459206	38.03767	143.31491	3.0507402	76.45901	38.038002	142.99759	2.1513348	-76.489685	0.79219383	34103.1240465641
263	201.74457	11.199761	230.22327	180.11922	201.08873	8.074931	211.22046	188.84122	45.75862	46.0	1051999	76.46813	37.999313	142.71559	3.2578921	76.46793	37.99963	142.95589	3.3931255	-76.465675	0.7789366	34239.310081243515
264	203.54155	10.96977	229.92685	179.0327	202.81067	10.845821	220.56227	188.13441	46.0	46.6	1055999	76.552086	38.057716	143.75845	3.1886046	76.5519	38.058006	143.47272	3.1855192	-76.61458	0.8062948	34376.16886281967
265	203.7973	10.464435	241.68602	181.52425	199.81198	12.113766	216.6348	179.30681	46.17442	45.9	1059999	76.44976	38.016243	142.84325	3.1610498	76.44958	38.016563	143.16956	3.0457325	-76.40158	0.8025455	34515.20349264145
266	203.8464	9.858653	229.50008	181.78696	203.81888	10.105844	220.18785	190.69296	46.091953	46.7	1063999	76.48106	38.033485	143.21964	3.0624747	76.480896	38.03374	143.14207	3.342352	-76.537315	0.8153254	34656.59672498703
267	203.19655	11.626263	240.42912	175.88515	195.11552	8.945886	217.60182	185.68875	46.022987	44.9	1067999	76.516266	38.07384	143.02538	0.41532278	76.5161	38.074093	143.01573	1.8202395	-76.490005	0.80054796	34799.76853179932
268	202.45142	10.739116	230.52171	179.01938	198.42177	7.5631146	210.11919	180.95164	45.88506	45.4	1071999	76.395676	38.071835	142.49702	2.2769628	76.395546	38.072098	142.82062	3.1172762	-76.432785	0.80684996	34944.17771458626
269	201.79932	11.161359	234.17834	174.75356	196.98686	8.661173	209.0226	182.2086	45.738636	45.3	1075999	76.45247	38.102234	143.24141	2.8725796	76.45232	38.102493	143.66724	2.548231	-76.49489	0.79429305	35092.61522221565
270	204.9127	10.585522	234.3535	182.20692	203.4067	16.581043	226.15666	181.81271	46.395348	46.5	1079999	76.56206	38.02733	143.43031	2.361762	76.56184	38.02763	143.61903	-0.06929636	-76.51816	0.80358994	35250.552553892136
271	203.42015	10.100711	221.86816	177.62457	205.05742	10.385001	217.78871	187.68799	46.12644	47.2	1083999	76.46977	38.079178	142.87158	3.2853327	76.46965	38.079475	142.87917	3.320746	-76.48989	0.7978646	35423.43441939354
272	204.44293	10.347735	228.84955	181.41406	208.88252	11.744518	231.64104	188.47597	46.23256	47.7	1087999	76.50229	38.03728	143.03612	3.2179673	76.50217	38.03742	142.98766	2.5661287	-76.61411	0.79247046	35606.1116065979
273	205.40526	10.94252	231.21739	182.58228	201.86404	12.854197	231.77507	186.73758	46.476746	46.5	1091999	76.52669	38.069996	143.54399	0.42183924	76.52659	38.070217	143.44402	0.56047773	-76.50419	0.7881731	35788.68307971954
274	204.10161	11.982997	237.85	175.86227	202.20203	10.339092	220.89647	186.10718	46.252872	46.4	1095999	76.5617	38.02499	143.29343	3.0863118	76.56159	38.02514	143.18105	1.6941729	-76.53603	0.7938633	35973.05133509636
275	203.23643	11.058116	239.43289	179.45415	196.72212	14.474896	222.74596	176.83015	46.011494	45.1	1099999	76.536835	38.087505	143.57483	3.1866183	76.536736	38.08766	143.56366	3.1599934	-76.553635	0.79667	36156.70875167847
276	203.19193	11.718447	231.62558	173.95119	205.92293	11.028927	226.88072	184.44681	45.96552	47.2	1103999	76.4986	38.09997	143.13263	-1.3512793	76.49848	38.100063	143.50557	1.8226788	-76.572266	0.7913188	36341.83235454559
277	207.56113	12.464684	238.89058	181.13547	199.12012	6.0874743	207.99252	186.96678	46.835293	46.0	1107999	76.52513	38.114605	143.63316	3.1483395	76.52508	38.114704	143.30214	2.4862728	-76.52825	0.80037445	36525.78914260864
278	206.54333	11.168504	237.99579	183.34225	204.42726	14.719083	233.00516	182.62451	46.546513	46.9	1111999	76.4706	38.01621	142.96892	3.3164685	76.470505	38.01635	143.00475	2.8489347	-76.42316	0.7814648	36710.94875121117
279	202.97531	10.791198	236.94029	180.38991	200.87352	10.948428	225.7894	182.96925	46.011494	46.1	1115999	76.53652	38.09163	143.23163	2.4633362	76.53642	38.091724	143.3256	3.3311768	-76.498695	0.79780835	36895.89395546913
280	203.10895	10.925595	229.81046	177.0193	204.00546	15.0134735	227.12033	176.09613	46.068966	46.8	1119999	76.51559	38.12327	143.86641	0.19529605	76.51552	38.123383	143.6153	1.0242367	-76.508286	0.7862048	37080.54563498497
281	202.74829	10.858629	225.62398	181.48811	201.47375	9.588183	225.92343	186.08629	45.908047	46.1	1123999	76.57868	38.066174	143.52286	1.3334134	76.57863	38.066296	143.17412	2.5959077	-76.50189	0.7901994	37265.10213923454
282	205.92848	11.0469055	231.7091	177.96196	201.38286	11.15991	219.61528	186.02248	46.453487	46.2	1127999	76.58626	38.08493	143.21927	0.99620056	76.58618	38.08503	143.45038	3.3351276	-76.565895	0.7865243	37450.190057992935
283	204.25104	10.916994	232.36848	185.707	202.48512	14.63078	227.96996	176.34628	46.16092	46.4	1131999	76.63235	38.064037	143.99916	3.2951343	76.6323	38.06412	143.70361	3.2349195	-76.65483	0.7836852	37634.916360378265
284	202.64006	11.414875	231.15546	181.24696	200.30069	9.77152	217.63565	183.86537	45.850574	46.3	1135999	76.51576	38.080616	143.06439	3.2931747	76.51572	38.080696	143.22466	1.9556618	-76.43828	0.7838256	37819.90772461891
285	202.98677	11.526432	233.03842	174.7756	199.22449	9.037477	213.50653	187.56184	45.91954	45.5	1139999	76.48918	38.058376	143.88171	1.6606872	76.48911	38.058453	144.09334	2.048147	-76.45437	0.76836973	38004.734726428986
286	203.74072	11.429312	238.58034	183.55542	206.48323	6.925038	215.931	194.9182	46.057472	47.1	1143999	76.58124	38.08304	143.45815	3.2317448	76.58118	38.083138	143.63536	3.364377	-76.57875	0.7890463	38189.41799044609
287	201.6238	9.826052	227.73209	182.80922	204.91122	8.527002	218.31454	189.87067	45.83908	46.7	1147999	76.60648	38.025284	143.16685	-2.8178692	76.60643	38.025326	143.15878	0.40134335	-76.5606	0.7950403	38375.17887544632
288	203.95761	9.942778	228.16862	178.30463	197.48409	8.139798	213.70665	184.42186	46.103447	45.4	1151999	76.44504	38.11313	143.332	3.1001654	76.444984	38.113308	143.19885	2.262264	-76.38649	0.7796751	38564.07428193092
289	205.21161	11.7256	229.27817	179.05618	199.18059	10.982128	229.04028	185.19122	46.21839	45.7	1155999	76.56502	38.097485	142.78003	-0.53748703	76.56494	38.097626	142.67657	0.94457746	-76.59984	0.7764449	38797.97291493416
290	203.69736	10.749217	229.2415	180.00998	195.60564	8.2424755	214.15219	179.76532	46.139534	45.0	1159999	76.5059	38.03293	143.52052	3.256959	76.5058	38.033024	143.61526	3.059418	-76.42928	0.7698574	39525.717818021774
291	205.8378	10.872227	234.833	177.51796	197.6633	13.243861	220.74544	180.58395	46.465115	45.3	1163999	76.39067	38.06082	143.74792	2.3160381	76.39062	38.06084	143.81383	3.0333738	-76.46259	0.7663334	40275.36362862587
292	203.39897	10.302593	229.04697	179.35867	201.78644	14.857289	235.51155	183.28749	46.091953	46.3	1167999	76.551506	38.009754	143.45721	0.8156071	76.551445	38.009888	143.58446	1.959245	-76.516335	0.77784824	40686.87904238701
293	203.18713	11.660739	232.26424	169.74625	198.24928	9.256025	209.70093	179.06262	45.931034	45.6	1171999	76.49687	38.043682	143.90486	3.1592493	76.49682	38.043762	144.10019	3.1034856	-76.41525	0.78297466	40972.89891290665
294	201.12744	10.058065	225.64348	167.77788	202.06339	7.362676	218.01079	191.98608	45.670456	46.5	1175999	76.414116	38.061005	142.95012	2.737137	76.41405	38.061077	143.10855	2.924678	-76.44309	0.7651906	41257.56067276001
295	205.62486	11.901987	236.54109	184.44827	200.59093	8.534429	216.29846	191.63223	46.5	45.9	1179999	76.43749	38.093258	143.25116	3.2835994	76.43746	38.093372	143.08493	2.4305344	-76.5323	0.7866503	41543.70356154442
296	202.42397	11.38553	241.82231	182.68925	202.11546	13.992928	222.34006	188.55646	45.942528	46.4	1183999	76.49938	38.115677	144.10323	3.2988477	76.499275	38.115784	144.04697	3.3695352	-76.47109	0.79340565	41827.15469908714
297	207.16698	11.028364	234.73271	185.10526	205.96907	14.495506	233.64427	188.24081	46.741177	47.3	1187999	76.591095	38.057068	143.67828	-0.26057148	76.59107	38.057182	143.45326	1.5801802	-76.581184	0.7855465	42109.84285020828
298	203.66516	10.503726	227.57593	181.48079	199.2697	8.968264	214.78775	183.18939	46.091953	45.8	1191999	76.537186	38.138092	143.4846	3.1623468	76.5372	38.13817	143.69351	3.1597104	-76.53295	0.78363323	42392.916400671005
299	204.49832	10.281515	228.97363	180.3996	196.8772	10.45621	212.10323	178.50542	46.195404	45.3	1195999	76.459076	38.116745	143.05446	3.236609	76.459015	38.116756	143.05098	1.9710691	-76.529625	0.77944165	42675.704266786575
300	205.5484	12.655651	241.7782	176.97629	199.57211	9.803635	217.11473	184.39108	46.5	45.9	1199999	76.55594	38.096893	143.38037	3.3064926	76.55592	38.096947	143.41862	2.9361064	-76.517235	0.7818643	42958.61612820625
301	204.61304	11.467416	236.12431	182.45473	202.61127	9.238562	223.21056	193.7512	46.337208	46.3	1203999	76.46592	38.091175	143.02737	1.9348838	76.46594	38.091187	143.3836	1.5568159	-76.53321	0.7840732	43242.836005449295
302	202.50586	10.4050045	224.36867	178.472	206.0203	9.00895	224.90573	194.63904	46.011494	47.1	1207999	76.53128	38.126167	144.31381	2.405099	76.53131	38.126167	144.5095	1.7928782	-76.55514	0.77974635	43526.344676971436
303	206.58882	11.801333	233.6996	180.4993	196.15985	9.770547	216.61755	181.83049	46.639534	45.3	1211999	76.63008	38.08985	143.55948	2.1844065	76.630135	38.08981	143.48822	3.2851877	-76.61197	0.7751099	43809.48135471344
304	203.66641	10.727047	229.7305	184.11423	199.76614	10.389966	218.77792	188.30247	46.04598	45.9	1215999	76.522095	38.13224	143.48866	3.2985883	76.5221	38.13221	143.67818	2.960422	-76.558716	0.77921957	44090.63599395752
305	204.12045	10.957601	227.56056	184.92831	198.26834	8.788363	208.8734	182.07181	46.11628	45.8	1219999	76.55104	38.059288	143.68039	2.5436158	76.55108	38.05923	143.61543	2.9547415	-76.61786	0.78479826	44371.77131652832
306	204.98206	9.633956	224.70877	178.52702	207.19711	13.272444	228.98218	180.47266	46.333332	47.2	1223999	76.45076	38.10315	144.13834	3.00186	76.450836	38.10312	144.36174	2.2574358	-76.42208	0.7787525	44653.986808776855
307	205.42183	11.447616	235.20938	175.51704	205.13167	12.28234	222.61272	175.73589	46.465115	47.2	1227999	76.49413	38.05175	143.46555	3.1227565	76.49417	38.051704	143.66037	3.0482037	-76.58836	0.7825425	44938.030995845795
308	204.21616	9.631465	223.94894	182.43657	195.95796	8.340718	208.91698	185.91107	46.244186	45.1	1231999	76.537834	38.043877	142.759	3.1712244	76.53779	38.043934	142.70247	3.0354257	-76.50889	0.77799183	45219.33520197868
309	203.99962	10.095211	230.01875	168.02988	205.035	11.418685	221.73686	188.9049	46.287357	47.1	1235999	76.409775	38.117702	144.66978	3.2419643	76.40982	38.117634	144.7992	3.2803242	-76.394585	0.77705306	45500.41591835022
310	205.17941	10.724665	230.40343	180.5337	203.03464	9.069156	219.30305	187.93056	46.488373	46.4	1239999	76.61102	38.08914	143.42174	3.2182302	76.61103	38.089222	143.59651	3.1964545	-76.63186	0.7906126	45783.6526286602
311	201.88542	9.996532	226.09842	178.30539	202.56493	10.269433	225.50665	185.84145	45.804596	46.6	1243999	76.47888	38.10881	143.28775	3.2571778	76.47897	38.108685	143.38344	3.333568	-76.45504	0.78800035	46064.39473557472
312	203.89166	11.358935	230.45952	174.26488	200.95882	9.826507	218.86229	186.54585	46.04598	46.2	1247999	76.60003	38.07966	143.64317	2.9590669	76.60004	38.079594	143.80586	3.3444319	-76.55708	0.77365	46347.45624446869
313	203.33075	10.987315	233.15479	181.58186	203.16275	11.532878	220.3063	188.55525	46.195404	46.4	1251999	76.46022	38.13342	144.45721	1.2538702	76.46029	38.133354	144.09459	2.5048566	-76.43292	0.7842964	46631.230576753616
314	205.08934	11.414322	232.54001	181.01132	200.17795	12.95515	219.54573	181.92029	46.38372	46.0	1255999	76.5888	38.091175	143.18256	-0.56353116	76.5889	38.09108	143.18918	1.9843102	-76.52151	0.7789526	46919.0841987133
315	204.80478	9.428996	228.48743	187.57858	201.8075	13.830479	236.3305	185.96487	46.40698	46.1	1259999	76.45365	38.133263	143.19498	-1.576355	76.4537	38.133175	143.44496	-0.41378665	-76.48498	0.7800435	47204.65892839432
316	204.74837	11.130235	230.95059	180.11964	205.82336	10.732361	225.55324	190.00528	46.372093	47.0	1263999	76.40153	38.147938	142.8526	-1.6249547	76.40154	38.14794	142.9217	0.08665204	-76.36967	0.7852954	47492.32458281517
317	204.63759	10.774902	231.89178	179.61967	195.12067	5.5704217	203.99863	184.6248	46.32184	44.9	1267999	76.59902	38.071835	143.49564	0.03607011	76.59907	38.071815	143.34177	-0.9063268	-76.62603	0.78445625	47738.54918384552
318	203.31	11.338985	235.57835	181.10133	206.19644	12.036707	223.58116	187.9727	46.104652	47.0	1271999	76.561104	38.11367	144.10133	1.4094889	76.56113	38.11352	144.20049	1.9905448	-76.55478	0.7820923	47927.74795937538
319	206.29419	11.541949	237.69673	169.76176	200.57552	8.047843	214.79343	187.78944	46.581394	46.0	1275999	76.46898	38.08902	143.7902	-20.802917	76.469086	38.089005	143.84106	-25.54435	-76.46317	0.7887765	48116.41614842415
320	202.67169	11.25997	228.20856	177.23053	201.36308	15.722573	240.08215	186.51915	46.04598	46.3	1279999	76.49734	38.0727	143.83023	-8.867465	76.49745	38.07263	143.98363	-6.690811	-76.388824	0.79148597	48304.55619287491
321	204.40968	9.972401	223.2664	180.61674	199.82751	9.87536	217.5083	188.56804	46.264366	45.9	1283999	76.46696	38.065826	143.7917	3.2872488	76.466995	38.065777	143.89738	3.1711147	-76.530624	0.79080087	48508.620388269424
322	205.46796	11.450272	237.4263	180.08733	202.32758	7.0314984	214.55128	190.01088	46.44186	46.4	1287999	76.51393	38.13626	143.5105	1.8102303	76.51398	38.13629	143.33752	1.1205626	-76.54781	0.80259395	48699.789239645004
323	204.31549	10.864076	240.06145	183.73294	206.49065	10.178954	228.0409	192.22205	46.091953	47.3	1291999	76.46773	38.11085	142.75377	-9.991391	76.46777	38.11076	142.83882	-20.224216	-76.46703	0.79412407	48896.40036344528
324	204.74237	10.984643	231.08188	183.62457	197.72308	12.399489	223.85355	181.60884	46.313953	45.9	1295999	76.50629	38.022747	142.80734	-20.328394	76.50638	38.022644	142.92607	-13.328487	-76.445465	0.7820937	49088.025789260864
325	203.83124	10.028856	225.30077	185.55714	203.5635	11.092142	217.27536	177.0575	46.26744	46.6	1299999	76.52428	38.146637	142.9465	3.3181295	76.52432	38.146626	143.17928	2.5158448	-76.49869	0.78167915	49279.44381904602
326	203.77058	10.04278	226.87515	182.32968	201.35219	13.336855	222.73932	182.4531	46.03448	46.1	1303999	76.44811	38.143665	143.45187	-6.0341396	76.44818	38.143578	143.62561	-5.4018593	-76.532455	0.77778065	49471.136216163635
327	203.42708	9.422794	228.51729	184.09863	201.32425	10.903183	225.4014	188.59288	46.08046	46.4	1307999	76.5394	38.172005	143.18127	-16.834862	76.53938	38.172073	143.24373	-19.720755	-76.501686	0.797808	49666.028646469116
328	205.43118	12.65425	230.72209	174.31062	200.54343	12.006627	220.77858	189.04614	46.44186	46.1	1311999	76.51312	38.134605	143.76021	-0.73476934	76.51311	38.13467	144.10214	1.1705596	-76.462685	0.7750795	49863.94554543495
329	202.97984	11.197149	233.27248	183.37463	199.88077	9.027582	222.23027	190.3644	45.95402	45.9	1315999	76.481155	38.14685	143.74628	-9.632903	76.48121	38.146877	144.15933	-6.5459585	-76.53408	0.804839	50059.46375823021
330	202.97688	11.71004	230.60016	175.93015	204.54025	18.10733	235.20018	184.67905	45.942528	46.7	1319999	76.53129	38.07967	143.23701	-30.965631	76.53124	38.07971	143.53728	-29.249449	-76.52065	0.80032897	50249.81144785881
331	204.47513	10.612454	227.09833	179.96323	207.80074	15.2053385	239.23813	187.366	46.229885	47.5	1323999	76.45911	38.14069	144.03706	2.596479	76.459114	38.14075	144.1076	1.033844	-76.46964	0.78704333	50440.950496912
332	204.76933	10.414118	231.10231	178.11356	198.21883	13.622641	229.29715	180.68364	46.337208	45.5	1327999	76.66651	38.129597	142.93172	3.31826	76.66657	38.129578	143.07211	3.1458368	-76.6575	0.7821279	50630.085094451904
333	203.61118	10.936422	233.78656	180.78812	195.87761	8.178305	208.7929	185.75778	46.103447	45.2	1331999	76.50274	38.103214	143.74248	-0.09205198	76.50279	38.103226	143.76822	-1.608599	-76.52009	0.7828689	50819.27140545845
334	204.12924	12.950362	239.98206	176.3231	198.50047	9.354093	215.35536	179.51544	46.255814	45.7	1335999	76.420074	38.149754	144.08913	3.3569748	76.42008	38.149727	144.16919	2.906362	-76.39829	0.7877209	51007.21696949005
335	204.41107	11.286085	244.35487	176.77911	203.25209	14.034139	231.8251	181.14722	46.229885	46.7	1339999	76.50989	38.189632	143.47662	3.2404222	76.50986	38.18974	143.47818	-1.4933553	-76.57283	0.7927851	51195.15009713173
336	204.27124	10.935659	234.83957	174.6142	197.8378	13.805303	222.35214	174.64233	46.220932	45.4	1343999	76.55379	38.086937	143.37666	-19.834852	76.5538	38.087036	143.63242	-23.800747	-76.40219	0.80137485	51383.07343530655
337	202.11728	10.103105	244.33392	180.56613	198.94539	12.483127	219.96199	181.12842	45.875	45.8	1347999	76.54095	38.114635	142.74069	2.1236188	76.54093	38.11471	143.06549	2.7327676	-76.499435	0.7864826	51570.43493437767
338	203.63248	10.347359	230.23232	182.10355	201.95995	7.253126	218.96535	194.05402	46.034885	46.2	1351999	76.54497	38.10999	143.48225	2.7695482	76.54502	38.109962	143.53873	-0.5065205	-76.56615	0.78904164	51758.38468027115
339	204.74603	10.925922	232.73746	181.43515	201.20258	6.58562	213.12543	188.5253	46.344826	46.1	1355999	76.38152	38.106213	143.42471	-2.660718	76.38146	38.106247	143.58473	-14.627585	-76.45985	0.7845195	51946.01546931267
340	203.03131	11.037948	236.74052	181.25847	203.14056	11.992792	220.08115	175.18297	45.95402	46.6	1359999	76.50417	38.11355	143.79065	3.2550116	76.504196	38.11362	143.91286	3.1642056	-76.537186	0.7880997	52134.397897958755
341	205.94727	11.034841	227.84886	173.00621	209.1094	7.3084636	222.21445	198.81897	46.581394	47.9	1363999	76.498856	38.126144	143.86517	3.3063838	76.49882	38.126125	143.8216	2.859489	-76.42322	0.7800144	52322.18748164177
342	203.16188	9.462815	228.71866	182.51962	204.4171	12.504162	234.48743	191.22653	45.96552	46.7	1367999	76.49977	38.074036	143.03023	3.27987	76.499825	38.074005	143.12776	3.045589	-76.45022	0.76974124	52518.187012434006
343	202.96599	11.88093	235.15247	177.66106	199.35454	9.493967	218.03046	183.8216	46.011494	45.8	1371999	76.53458	38.143353	143.63365	0.41562867	76.53461	38.143353	143.88104	-12.463097	-76.563126	0.78902924	52719.421055316925
344	204.94693	11.267262	232.17084	175.96294	200.3556	15.480361	240.2757	184.03156	46.418606	45.7	1375999	76.56382	38.14056	143.67537	-21.54718	76.56393	38.140472	143.741	-35.17869	-76.444244	0.81519973	53183.728016614914
345	202.25117	11.71662	242.61542	181.40982	201.49669	10.946964	222.12538	188.30647	45.850574	46.4	1379999	76.48165	38.1525	143.70074	-0.504606	76.48171	38.1524	143.90607	-4.373818	-76.46397	0.8074143	53545.620079278946
346	202.88661	11.239224	227.51512	172.7437	200.653	12.948107	222.18024	178.59537	45.95402	46.1	1383999	76.48744	38.157925	143.44984	3.1944547	76.487465	38.15786	143.47289	-1.4981844	-76.405846	0.776038	53936.363211631775
347	204.32101	10.849958	239.553	184.55753	205.68318	10.966904	224.95749	193.55049	46.172413	47.2	1387999	76.549255	38.126896	143.41307	2.2525194	76.54932	38.126854	143.63838	0.9014306	-76.6458	0.78429514	54255.75982284546
348	204.81645	10.879271	230.72435	181.12988	202.90088	13.722657	235.57094	181.21281	46.244186	46.5	1391999	76.48328	38.14097	143.80527	2.8241796	76.48325	38.140903	143.94121	1.0792696	-76.50294	0.7914054	54556.01180148125
349	205.73857	13.071264	236.90685	182.59212	202.28264	11.105726	220.69458	183.026	46.344826	46.5	1395999	76.594025	38.117493	143.87137	3.0010498	76.594055	38.1175	143.89252	1.8735344	-76.5259	0.78337306	54868.91905641556
